gtdb_species_clade_id,GTDB_species,n_genomes_in_tree,cv_branch_dist,std_branch_dist,mean_branch_dist,max_branch_dist,median_branch_dist,max_median_ratio,no_genomes,no_core,no_aux_genome,no_singleton_gene_clusters,no_gene_clusters,singleton_fraction,core_fraction,aux_fraction,mean_intra_species_ANI,n_genomes_with_env,n_distinct_env_broad,env_broad_entropy,env_coverage_fraction,in_prior_ecotype_analysis,z_phylo,z_env,z_open,composite_score,rank,short_name
s__Shewanella_algae--RS_GCF_009183365.2,s__Shewanella_algae,110,0.1691821561629156,0.0021378435326419,0.0126363416871416,0.019576,0.012376,1.581771170006464,111,3767,14053,7524.0,17820,0.4222222222222222,0.211391694725028,0.7886083052749719,98.18,25,5,1.7080560684949355,0.2252252252252252,False,-0.8691910584906719,0.27455291504791457,-0.6493307484399712,-0.41465629729424286,259,Shewanella algae
s__Neisseria_meningitidis--RS_GCF_900638555.1,s__Neisseria_meningitidis,2120,0.3083606380258946,0.0082582312765682,0.0267810811698824,0.045977,0.02865,1.60478184991274,2121,1427,34542,17384.0,35969,0.483305068253218,0.0396730517946009,0.9603269482053992,97.79,5,1,0.7219280948844771,0.0023573785950023,False,-0.5611923069375624,-0.7610912415189558,0.05299383657703279,-0.4230965706264951,260,Neisseria meningitidis
s__Bifidobacterium_infantis--RS_GCF_000269965.1,s__Bifidobacterium_infantis,117,0.324880678580615,0.0040706654345331,0.0125297246124873,0.029595,0.012587,2.3512354016048307,118,1465,13491,5779.0,14956,0.386400106980476,0.0979539983952928,0.9020460016047072,98.3,73,7,1.742520646952601,0.6186440677966102,True,-0.5246338404393439,0.3107480542624939,-1.0612099233039614,-0.42503190316027045,261,Bifidobacterium infantis
s__Mycobacterium_avium--RS_GCF_009741445.1,s__Mycobacterium_avium,248,0.3821980233916477,0.0039810492910318,0.0104161953944811,0.018293,0.0113125,1.617060773480663,249,3983,43010,24423.0,46993,0.5197157023386462,0.0847573042793607,0.9152426957206392,98.78,49,1,0.1437261699364964,0.1967871485943775,False,-0.39779188608093097,-1.3683262667010276,0.47163974350281773,-0.431492803093047,262,Mycobacterium avium
s__Pseudomonas_E_amygdali--RS_GCF_002699855.1,s__Pseudomonas_E_amygdali,238,0.5342704707751472,0.0065450910628438,0.0122505199535881,0.034582,0.014444,2.394212129603988,239,4000,54575,25328.0,58575,0.4324029022620572,0.0682885189927443,0.9317114810072556,98.06,13,2,0.7732283485205895,0.0543933054393305,False,-0.06125908795876249,-0.707215061823819,-0.5322742858033132,-0.43358281186196485,263,Pseudomonas E amygdali
s__Staphylococcus_chromogenes--RS_GCF_002901945.1,s__Staphylococcus_chromogenes,139,0.7459179145138749,0.0064882087497406,0.008698287872559,0.022039,0.0055445,3.974930110920732,140,1915,6861,3320.0,8776,0.3783044667274384,0.2182087511394712,0.7817912488605288,98.8,6,1,0.918295834051604,0.0428571428571428,False,0.40711179501373446,-0.5548633410344933,-1.1542928025508847,-0.4340147828572145,264,Staphylococcus chromogenes
s__Xanthomonas_A_translucens--RS_GCF_000331775.1,s__Xanthomonas_A_translucens,79,0.6083667801409429,0.0150864411316867,0.0247982658227848,0.045463,0.022113,2.055939944828834,80,2858,14485,5948.0,17343,0.3429625785619558,0.1647927117569048,0.8352072882430952,97.24,10,3,1.5709505944488975,0.125,False,0.10271432570317024,0.130563000119084,-1.560650373495509,-0.4424576825577516,265,Xanthomonas A translucens
s__Lactobacillus_delbrueckii--RS_GCF_001433875.1,s__Lactobacillus_delbrueckii,239,0.4436475353627662,0.0059080970308224,0.0133170964783821,0.022341,0.015028,1.486624966728773,240,1167,17007,7533.0,18174,0.4144932320897986,0.0642126114229118,0.935787388577088,97.63,159,11,1.1343190311226032,0.6625,False,-0.2618055416596336,-0.32799302834032235,-0.7381979204869388,-0.44266549682896494,266,Lactobacillus delbrueckii
s__Enterobacter_asburiae_B--RS_GCF_007035645.1,s__Enterobacter_asburiae_B,115,0.3229610981059259,0.0029925521604345,0.0092659833583208,0.016126,0.01004,1.606175298804781,116,3724,20182,10115.0,23906,0.4231155358487409,0.1557767924370451,0.8442232075629549,98.33,27,5,1.2645665436972582,0.2327586206896551,False,-0.5288818274973722,-0.191205431887252,-0.6390595157977266,-0.4530489250607836,267,Enterobacter asburiae B
s__Salmonella_diarizonae--RS_GCF_008692785.1,s__Salmonella_diarizonae,78,1.2002710788271274,0.0085778013494185,0.0071465533917559,0.024033,0.003196,7.519712140175218,79,3832,16392,7474.0,20224,0.369560917721519,0.1894778481012658,0.8105221518987342,98.95,0,0,0.0,0.0,False,1.412584807073584,-1.519269320770872,-1.254825273222636,-0.45383659563997464,268,Salmonella diarizonae
s__Stenotrophomonas_maltophilia_F--RS_GCF_000284595.1,s__Stenotrophomonas_maltophilia_F,11,0.5677294696994772,0.0035968328513577,0.0063354696969696,0.010124,0.007765,1.3037990985189951,12,3617,3829,2638.0,7446,0.3542841794251947,0.4857641686811711,0.5142358313188289,98.76,4,2,1.499999999995672,0.3333333333333333,False,0.012784900443525617,0.05604978224392118,-1.4304757149020382,-0.45388034407153044,269,Stenotrophomonas maltophilia F
s__Mycoplasmoides_pneumoniae--RS_GCF_001272835.1,s__Mycoplasmoides_pneumoniae,183,0.6794047082257284,0.0007713985915433,0.0011354036588263,0.002916,0.0010704999999999,2.723960765997198,184,648,2104,1240.0,2752,0.4505813953488372,0.2354651162790697,0.7645348837209303,99.86,66,1,0.1959092708707195,0.358695652173913,True,0.25991961254179186,-1.3135229095300491,-0.3232597515602843,-0.4589543495161806,270,Mycoplasmoides pneumoniae
s__Pseudomonas_E_syringae_M--RS_GCF_009176725.1,s__Pseudomonas_E_syringae_M,125,0.3929870963388411,0.0031257046369985,0.007953708063492,0.012222,0.009129,1.3388103844889911,126,4412,25505,15642.0,29917,0.5228465420998095,0.1474746799478557,0.8525253200521443,98.7,54,0,-1.4428232973175177e-12,0.4285714285714285,True,-0.37391591794512025,-1.5192693207723875,0.5076378326373351,-0.4618491353600576,271,Pseudomonas E syringae M
s__Burkholderia_orbicola--RS_GCF_014211915.1,s__Burkholderia_orbicola,96,0.2812262272878907,0.0043977386104783,0.0156377257302405,0.028678,0.016058,1.7859011084817535,97,5597,25844,15021.0,31441,0.4777519798988582,0.178015966413282,0.821984033586718,97.86,5,2,0.7219280948844771,0.0515463917525773,True,-0.6212401284079984,-0.7610912415189558,-0.010855029797979598,-0.46439546657497793,272,Burkholderia orbicola
s__Acinetobacter_sp002018365--RS_GCF_002018365.1,s__Acinetobacter_sp002018365,81,0.2880417428512073,0.0067600739534681,0.0234690773863294,0.034912,0.02261,1.544095532950022,82,2366,16912,8168.0,19278,0.4236954040875609,0.1227305737109658,0.8772694262890341,95.69,8,2,1.2987949406910706,0.0975609756097561,True,-0.6061575505799192,-0.15525833345386375,-0.6323922475439333,-0.4646027105259054,273,Acinetobacter sp002018365
s__Pseudomonas_E_tremae--RS_GCF_001401155.1,s__Pseudomonas_E_tremae,84,0.686692617420278,0.0030555971059801,0.0044497305322128,0.009477,0.0052,1.8225,85,4335,14713,7499.0,19048,0.3936896262074758,0.2275829483410331,0.7724170516589668,99.02,9,1,0.764204506505735,0.1058823529411764,False,0.2760475865167025,-0.7166920156295715,-0.9773957447131636,-0.4726800579420109,274,Pseudomonas E tremae
s__Burkholderia_multivorans--RS_GCF_000959525.1,s__Burkholderia_multivorans,403,0.4499207159184543,0.0063557876556178,0.0141264614647568,0.025725,0.014278,1.8017229303824065,404,4609,48640,27101.0,53249,0.5089485248549268,0.0865556160679073,0.9134443839320926,97.72,1,0,-1.4428232973175177e-12,0.0024752475247524,True,-0.24792313862177492,-1.5192693207723875,0.34783979066138737,-0.4731175562442583,275,Burkholderia multivorans
s__Agrobacterium_fabacearum--RS_GCF_009649785.1,s__Agrobacterium_fabacearum,185,0.3827468503930739,0.0037547084277791,0.0098099002615518,0.020909,0.010761,1.943035033918781,186,4326,30610,14966.0,34936,0.4283833295168308,0.123826425463705,0.876173574536295,98.4,9,2,0.9864267287265144,0.0483870967741935,False,-0.39657734465904426,-0.48331140777637,-0.578490939801463,-0.4861265640789591,276,Agrobacterium fabacearum
s__Glaesserella_parasuis--RS_GCF_002015085.1,s__Glaesserella_parasuis,106,0.4969142222828505,0.0121752838838096,0.0245017818726855,0.045677,0.021605,2.1141865308956262,107,1459,9246,4330.0,10705,0.4044838860345633,0.1362914525922466,0.8637085474077534,97.48,2,1,0.9999999999971146,0.0186915887850467,False,-0.14392759924244247,-0.46905658542767653,-0.8532844017384429,-0.4887561954695206,277,Glaesserella parasuis
s__Xanthomonas_arboricola--RS_GCF_001013475.1,s__Xanthomonas_arboricola,123,0.3181066711015696,0.0076138413342386,0.0239348684762654,0.037092,0.025475,1.4560157016683022,124,3248,17183,9580.0,20431,0.4688953061524154,0.158974107973178,0.841025892026822,97.02,46,3,0.6613960388916458,0.3709677419354839,False,-0.5396245618398794,-0.824662777619318,-0.11268819766388125,-0.4923251790410262,278,Xanthomonas arboricola
s__Clostridium_beijerinckii--RS_GCF_018223745.1,s__Clostridium_beijerinckii,239,0.873912187010043,0.0122802855371507,0.0140520817991631,0.035377,0.0183435,1.9285850573772727,240,4514,23849,10708.0,28363,0.3775341113422416,0.1591510065930966,0.8408489934069033,97.03,193,3,0.4759327573701204,0.8041666666666667,False,0.6903601507012126,-1.0194386778123263,-1.1631502733692782,-0.4974096001601307,279,Clostridium beijerinckii
s__Staphylococcus_argenteus--RS_GCF_000236925.1,s__Staphylococcus_argenteus,217,0.7888833768253307,0.002572888252207,0.0032614304316577,0.006508,0.004761,1.366939718546524,218,2217,6071,3294.0,8288,0.3974420849420849,0.2674951737451737,0.7325048262548263,98.95,43,2,0.4291223408490607,0.1972477064220183,False,0.5021933663507372,-1.0685995733896045,-0.9342503414645912,-0.5002188495011528,280,Staphylococcus argenteus
s__Klebsiella_terrigena--RS_GCF_006539725.1,s__Klebsiella_terrigena,63,0.6316098597618043,0.008028304263945,0.0127108596230158,0.020316,0.0174725,1.162741450851338,64,4092,11966,7482.0,16058,0.4659359820650143,0.2548262548262548,0.7451737451737451,97.28,8,0,-1.4428232973175177e-12,0.125,False,0.15415072168658592,-1.5192693207723875,-0.14671421636903714,-0.5039442718182796,281,Klebsiella terrigena
s__Cronobacter_sakazakii--RS_GCF_000982825.1,s__Cronobacter_sakazakii,448,0.3431532665473895,0.0035489824937283,0.0103422663856188,0.013646,0.011554,1.181062835381686,449,3468,38955,22032.0,42423,0.5193409235556185,0.0817481083374584,0.9182518916625416,98.01,1,1,-1.4428232973175177e-12,0.0022271714922048,False,-0.4841970271756986,-1.5192693207723875,0.4673305737380436,-0.5120452580700142,282,Cronobacter sakazakii
s__Bacillus_A_pseudomycoides--RS_GCF_000161455.1,s__Bacillus_A_pseudomycoides,114,0.6436904829114315,0.0093683984552152,0.0145541975591151,0.027293,0.011414,2.391186262484668,115,3806,23009,9730.0,26815,0.3628566101062838,0.1419354838709677,0.8580645161290322,97.61,2,2,0.9999999999971146,0.017391304347826,False,0.1808848604576347,-0.46905658542767653,-1.3319107459805208,-0.5400274903168542,283,Bacillus A pseudomycoides
s__Mycobacterium_intracellulare--RS_GCF_000277125.1,s__Mycobacterium_intracellulare,103,0.5474246500036783,0.0085225269023115,0.0155684017923823,0.040072,0.016636,2.408752103871123,104,4216,21311,11599.0,25527,0.4543816351314295,0.1651584596701531,0.8348415403298468,98.58,32,1,0.2006223243098293,0.3076923076923077,False,-0.03214919449058901,-1.3085732007859288,-0.2795649664986993,-0.5400957872584057,284,Mycobacterium intracellulare
s__Corynebacterium_pseudotuberculosis--RS_GCF_002155265.1,s__Corynebacterium_pseudotuberculosis,122,1.0565298304302366,0.0032757488426224,0.0031004792749566,0.008058,0.000688,11.71220930232558,123,1880,2152,949.0,4032,0.2353670634920635,0.4662698412698413,0.5337301587301587,99.57,52,6,1.4965289693977668,0.4227642276422764,True,1.0944887590328127,0.05240446170522482,-2.7977730745695113,-0.5502932846104912,285,Corynebacterium pseudotuberculosis
s__Streptococcus_mutans--RS_GCF_006739205.1,s__Streptococcus_mutans,260,0.2366588497156732,0.0019547648805075,0.0082598427350427,0.013313,0.008592,1.5494646182495344,261,1547,6928,3064.0,8475,0.3615339233038348,0.1825368731563421,0.8174631268436579,99.12,7,3,1.842370993171338,0.0268199233716475,False,-0.7198667010541419,0.4156121594901414,-1.3471188693735607,-0.5504578036458537,286,Streptococcus mutans
s__Lactobacillus_helveticus--RS_GCF_000160855.1,s__Lactobacillus_helveticus,168,0.4359035381658726,0.0036303531604572,0.0083283406593406,0.014012,0.009136,1.5337127845884413,169,1160,19820,8631.0,20980,0.4113918017159199,0.0552907530981887,0.9447092469018112,98.29,91,6,0.8637471722718069,0.5384615384615384,False,-0.27894282780291957,-0.6121510403317301,-0.7738578633649801,-0.5549839104998765,287,Lactobacillus helveticus
s__Acinetobacter_indicus--RS_GCF_000488255.1,s__Acinetobacter_indicus,139,0.2925908026780972,0.0035986993774862,0.0122994275436793,0.023394,0.012778,1.830802942557521,140,2179,16079,8097.0,18258,0.4434768320736115,0.1193449446817833,0.8806550553182166,97.49,4,1,0.8112781244562475,0.0285714285714285,True,-0.5960905867169143,-0.6672547025591207,-0.4049473247206435,-0.5560975379988927,288,Acinetobacter indicus
s__Clostridium_F_sporogenes--RS_GCF_001020205.1,s__Clostridium_F_sporogenes,84,0.4946365801571666,0.0027483734772184,0.0055563490196078,0.012298,0.005572,2.20710696338837,85,3187,8793,4628.0,11980,0.3863105175292153,0.2660267111853088,0.7339732888146911,99.24,2,1,0.9999999999971146,0.0235294117647058,False,-0.14896796842742926,-0.46905658542767653,-1.062240014045749,-0.560088189300285,289,Clostridium F sporogenes
s__Clostridium_F_botulinum--RS_GCF_001276985.1,s__Clostridium_F_botulinum,264,0.4445134596787288,0.008194717952061,0.0184352526872498,0.034187,0.0202,1.6924257425742577,265,2812,24380,10715.0,27192,0.3940497205060312,0.1034127684613121,0.8965872315386878,97.89,2,2,0.9999999999971146,0.0075471698113207,False,-0.2598892712370367,-0.46905658542767653,-0.9732554157135684,-0.5674004241260939,290,Clostridium F botulinum
s__Burkholderia_gladioli--RS_GCF_000959725.1,s__Burkholderia_gladioli,270,0.3708817192597338,0.0048781341617956,0.0131528029246959,0.020444,0.015525,1.316843800322061,271,5532,42435,21543.0,47967,0.4491212708737256,0.1153292888861092,0.8846707111138908,98.34,8,1,0.543564443196711,0.029520295202952,False,-0.4228346045972614,-0.948411020044306,-0.3400481198615179,-0.5704312481676951,291,Burkholderia gladioli
s__Listeria_seeligeri--RS_GCF_000027145.1,s__Listeria_seeligeri,167,0.627979158867833,0.009630731311108,0.0153360683632734,0.029088,0.009167,3.173120977419003,168,2360,9090,5082.0,11450,0.4438427947598253,0.2061135371179039,0.7938864628820961,97.08,0,0,0.0,0.0,False,0.1461160648370677,-1.519269320770872,-0.4007395215741366,-0.591297592502647,292,Listeria seeligeri
s__Xanthomonas_vasicola--RS_GCF_000772705.2,s__Xanthomonas_vasicola,100,0.7118388777007495,0.0041800426378601,0.0058721752475247,0.011592,0.007478,1.5501470981545866,101,3484,10827,6080.0,14311,0.4248480190063587,0.24344909510167,0.75655090489833,98.74,0,0,0.0,0.0,False,0.33169567714783704,-1.519269320770872,-0.6191395940228727,-0.6022377458819692,293,Xanthomonas vasicola
s__Xanthomonas_hortorum--RS_GCF_002939985.1,s__Xanthomonas_hortorum,70,0.7691134328274369,0.0058024251020503,0.0075443034205231,0.020713,0.010642,1.9463446720541249,71,3642,8871,4376.0,12513,0.3497162950531447,0.2910573004075761,0.7089426995924238,98.81,12,1,0.6500224216454688,0.1690140845070422,False,0.45844293892747423,-0.8366074952982067,-1.4829968023179343,-0.620387119562889,294,Xanthomonas hortorum
s__Aliivibrio_fischeri--RS_GCF_023983475.1,s__Aliivibrio_fischeri,69,0.404361742652446,0.0086879749178799,0.0214856501035196,0.036918,0.02373,1.5557522123893803,70,3043,11780,5911.0,14823,0.3987721783714498,0.205289077784524,0.7947109222154759,96.32,4,1,0.8112781244562475,0.0571428571428571,False,-0.34874408953419134,-0.6672547025591207,-0.9189570574002153,-0.6449852831645091,295,Aliivibrio fischeri
s__Pediococcus_acidilactici--RS_GCF_000146325.1,s__Pediococcus_acidilactici,212,0.5013311651127402,0.0048313712260892,0.0096370853485694,0.017158,0.007807,2.197771230946586,213,1386,8750,3756.0,10136,0.3705603788476717,0.1367403314917127,0.8632596685082873,97.78,146,7,0.912933745006786,0.6854460093896714,False,-0.13415300722880902,-0.5604946752374216,-1.2433335670190708,-0.6459937498284338,296,Pediococcus acidilactici
s__Staphylococcus_lugdunensis--RS_GCF_002901705.1,s__Staphylococcus_lugdunensis,123,0.5154450170478379,0.0011729140616273,0.0022755367164961,0.003808,0.002817,1.351792687255946,124,2184,4428,2461.0,6612,0.3722020568663037,0.3303085299455535,0.6696914700544465,99.5,27,3,0.827408798849872,0.2177419354838709,False,-0.1029193803245066,-0.650314062881213,-1.224457713844479,-0.6592303856833995,297,Staphylococcus lugdunensis
s__Escherichia_albertii--RS_GCF_000759775.1,s__Escherichia_albertii,162,0.3363998781091886,0.0023375042998308,0.0069485884268726,0.012623,0.006768,1.865100472813239,163,3442,26782,12988.0,30224,0.429724722075172,0.1138830068819481,0.8861169931180519,98.51,74,3,0.5074604844742184,0.4539877300613497,False,-0.49914211911718764,-0.9863278572910822,-0.5630677394580503,-0.6828459052887735,298,Escherichia albertii
s__Mycobacterium_chelonae--RS_GCF_001632805.1,s__Mycobacterium_chelonae,72,0.613206606242648,0.0104531692148537,0.0170467328767123,0.037915,0.0192375,1.9708901884340475,73,4071,15815,7721.0,19886,0.3882630996681082,0.2047168862516343,0.7952831137483657,95.72,14,1,0.3712323266379903,0.1917808219178082,False,0.11342474858683749,-1.129396403563445,-1.0397894157269727,-0.6852536902345268,299,Mycobacterium chelonae
s__Streptococcus_pseudopneumoniae--RS_GCF_002087075.1,s__Streptococcus_pseudopneumoniae,126,0.3186374855455876,0.0080220867903857,0.0251762179727534,0.043367,0.026637,1.62807373202688,127,1597,9853,5465.0,11450,0.4772925764192139,0.1394759825327511,0.8605240174672489,97.77,2,1,-1.4428232973175177e-12,0.0157480314960629,True,-0.5384498817896627,-1.5192693207723875,-0.01613720604158195,-0.6912854695345442,300,Streptococcus pseudopneumoniae
s__Salinibacter_ruber--RS_GCF_000013045.1,s__Salinibacter_ruber,109,0.2640054088620373,0.0044490530590946,0.0168521284403669,0.026808,0.017641,1.519641743665325,110,2413,19263,10561.0,21676,0.4872208894630006,0.1113212769883742,0.8886787230116258,98.37,85,0,-1.4428232973175177e-12,0.7727272727272727,False,-0.6593494000776478,-1.5192693207723875,0.09801756557560921,-0.6935337184248088,301,Salinibacter ruber
s__Helicobacter_pylori_CI--RS_GCF_000448485.1,s__Helicobacter_pylori_CI,309,0.1186673611349418,0.0065791217335784,0.0554417126213592,0.075801,0.055489,1.3660545333309304,310,1158,19595,10681.0,20753,0.5146725774586807,0.0557991615670023,0.9442008384329976,95.6,0,0,0.0,0.0,True,-0.9809791279919219,-1.519269320770872,0.4136543872423482,-0.6955313538401486,302,Helicobacter pylori CI
s__Haemophilus_influenzae--RS_GCF_001457655.1,s__Haemophilus_influenzae,566,0.2860764634926869,0.0072760665064819,0.0254339920790721,0.040416,0.027684,1.459904638058084,567,1401,13072,6325.0,14473,0.4370206591584329,0.0968009396807849,0.903199060319215,97.83,29,1,0.479832023613243,0.0511463844797178,True,-0.6105066682076952,-1.0153436187452933,-0.4791797689841266,-0.7016766853123717,303,Haemophilus influenzae
s__Vibrio_cyclitrophicus--GB_GCA_024347435.1,s__Vibrio_cyclitrophicus,89,0.1880989414243538,0.0010768553087058,0.00572494082397,0.008053,0.005849,1.376816549837579,90,3895,15050,8948.0,18945,0.4723145948799155,0.2055951438374241,0.7944048561625758,99.01,54,2,0.265575180986237,0.6,False,-0.8273286515587063,-1.2403588835072472,-0.0733735505471404,-0.713687028537698,304,Vibrio cyclitrophicus
s__Dickeya_dianthicola--RS_GCF_000365305.1,s__Dickeya_dianthicola,65,0.8248782144882424,0.0034063013224095,0.0041294596736596,0.017569,0.003639,4.827974718329211,66,3590,5658,2637.0,9248,0.2851427335640138,0.3881920415224913,0.6118079584775087,99.47,30,3,0.972253928359156,0.4545454545454545,False,0.5818491070524366,-0.4981958632176894,-2.225457292009438,-0.7139346827248968,305,Dickeya dianthicola
s__Vibrio_lentus--RS_GCF_014878155.1,s__Vibrio_lentus,98,0.406746674660623,0.0066042240091605,0.0162367006802721,0.027154,0.015371,1.766573417474465,99,3992,19090,10393.0,23082,0.4502642751927909,0.1729486179707131,0.8270513820292869,96.64,88,0,-1.4428232973175177e-12,0.8888888888888888,False,-0.34346629032827153,-1.5192693207723875,-0.32690596807551875,-0.7298805263920592,306,Vibrio lentus
s__Mycobacterium_marinum--RS_GCF_003391395.1,s__Mycobacterium_marinum,68,0.6407534459858081,0.0052264619833446,0.0081567442455242,0.016997,0.0090785,1.8722255879275216,69,4391,19386,8852.0,23777,0.3722925516255204,0.1846742650460529,0.8153257349539471,98.94,32,1,0.3372900666141285,0.463768115942029,False,0.17438526587771983,-1.1650429973069374,-1.223417213960423,-0.7380249817965469,307,Mycobacterium marinum
s__Agrobacterium_tumefaciens--RS_GCF_001541315.1,s__Agrobacterium_tumefaciens,249,0.3607631767956656,0.005227386267543,0.0144897999678714,0.033633,0.015551,2.1627548067648386,250,4119,26075,12895.0,30194,0.4270716036298602,0.1364178313572233,0.8635821686427767,97.87,30,1,0.2108423003156467,0.12,False,-0.4452267043295915,-1.2978400518296864,-0.5935730356611616,-0.7788799306068132,308,Agrobacterium tumefaciens
s__Streptococcus_suis_W--RS_GCF_902702775.1,s__Streptococcus_suis_W,141,0.2712792104655543,0.0073436959917208,0.0270706184197382,0.045038,0.027332,1.647812088394556,142,1453,15653,7870.0,17106,0.4600724891850812,0.0849409563895709,0.9150590436104292,96.59,1,1,-1.4428232973175177e-12,0.0070422535211267,True,-0.6432526458744093,-1.5192693207723875,-0.21413208359741578,-0.7922180167480709,309,Streptococcus suis W
s__Rhizobium_ruizarguesonis--RS_GCF_012349115.1,s__Rhizobium_ruizarguesonis,24,0.4214473572322046,0.0073483280242102,0.0174359333333333,0.032027,0.017062,1.877095299495956,25,5784,12209,6733.0,17993,0.3742010781970766,0.3214583449119101,0.6785416550880898,98.02,8,2,0.543564443196711,0.32,False,-0.3109340208393479,-0.948411020044306,-1.2014731622428265,-0.8202727343754935,310,Rhizobium ruizarguesonis
s__Escherichia_fergusonii--RS_GCF_000026225.1,s__Escherichia_fergusonii,135,0.2511851423640375,0.0018652314492534,0.0074257236383442,0.013187,0.007402,1.781545528235612,136,3560,17557,8316.0,21117,0.3938059383435147,0.1685845527300279,0.8314154472699721,98.8,60,2,0.6853290549284192,0.4411764705882353,False,-0.6877203524196163,-0.7995280193822532,-0.9760583991573505,-0.8211022569864066,311,Escherichia fergusonii
s__Bacillus_A_nitratireducens--RS_GCF_001884135.1,s__Bacillus_A_nitratireducens,12,0.5980529169617009,0.0102274486125187,0.0171012435897435,0.030627,0.0156234999999999,1.9603161903542743,13,4092,7902,3508.0,11994,0.2924795731198932,0.3411705852926463,0.6588294147073537,98.14,2,1,0.9999999999971146,0.1538461538461538,False,0.07988998575941707,-0.46905658542767653,-2.1410990289087866,-0.8434218761923487,312,Bacillus A nitratireducens
s__Xanthomonas_phaseoli--GB_GCA_022749655.1,s__Xanthomonas_phaseoli,157,0.7222848251624866,0.0066090100409186,0.0091501438361686,0.0225,0.011725,1.9189765458422177,158,3294,14452,6367.0,17746,0.3587850783275104,0.1856192944888989,0.8143807055111011,98.13,1,1,-1.4428232973175177e-12,0.0063291139240506,False,0.354812316544521,-1.5192693207723875,-1.3787248198607642,-0.8477272746962102,313,Xanthomonas phaseoli
s__Burkholderia_ubonensis--RS_GCF_902833085.1,s__Burkholderia_ubonensis,304,0.40700205951415,0.0069440618370225,0.0170614906600517,0.03317,0.016525,2.0072617246596063,305,5046,50824,23250.0,55870,0.4161446214426347,0.0903168068730982,0.9096831931269016,96.7,0,0,0.0,0.0,True,-0.34290112957210417,-1.519269320770872,-0.7192104073421914,-0.8604602858950559,314,Burkholderia ubonensis
s__Streptococcus_uberis--RS_GCF_900475595.1,s__Streptococcus_uberis,133,0.2789763758824751,0.002256431681881,0.0080882536191224,0.016948,0.00827,2.049334945586457,134,1513,9903,5030.0,11416,0.4406096706377014,0.1325332866152768,0.8674667133847231,98.92,21,0,-1.4428232973175177e-12,0.1567164179104477,False,-0.6262189973737501,-1.5192693207723875,-0.4379136662796222,-0.8611339948085867,315,Streptococcus uberis
s__Burkholderia_ambifaria--RS_GCF_000203915.1,s__Burkholderia_ambifaria,87,0.3180308879450746,0.0064617406146856,0.0203179655172413,0.031737,0.0221355,1.4337602493731787,88,5068,23911,12517.0,28979,0.4319334690638048,0.1748852617412609,0.825114738258739,97.39,0,0,0.0,0.0,False,-0.539792268207105,-1.519269320770872,-0.5376717827697857,-0.8655777905825875,316,Burkholderia ambifaria
s__Rickettsia_rickettsii--RS_GCF_001951015.1,s__Rickettsia_rickettsii,77,0.6606484134239058,0.0063969765286228,0.0096828757908757,0.01945,0.011875,1.637894736842105,78,885,5018,2151.0,5903,0.3643909876334067,0.1499237675758089,0.8500762324241911,98.14,37,0,-1.4428232973175177e-12,0.4743589743589743,False,0.218412367273728,-1.5192693207723875,-1.3142686233549772,-0.8717085256178789,317,Rickettsia rickettsii
s__Vibrio_crassostreae--GB_GCA_024347415.1,s__Vibrio_crassostreae,177,0.4163412716863636,0.0077696608564761,0.0186617599187456,0.033337,0.018327,1.819010203524854,178,3737,19502,9531.0,23239,0.4101295236455957,0.1608072636516201,0.8391927363483799,97.86,65,0,-1.4428232973175177e-12,0.3651685393258427,False,-0.3222336696959197,-1.5192693207723875,-0.788371413068716,-0.8766248011790078,318,Vibrio crassostreae
s__Listeria_innocua--RS_GCF_024721565.1,s__Listeria_innocua,107,0.5592820284130221,0.008113948191674,0.014507793527172,0.031807,0.0114665,2.7739065974796144,108,2474,7678,3877.0,10152,0.3818951930654058,0.2436958234830575,0.7563041765169425,98.17,1,1,-1.4428232973175177e-12,0.0092592592592592,False,-0.005909091150719863,-1.5192693207723875,-1.1130069825689064,-0.879395131497338,319,Listeria innocua
s__Burkholderia_stagnalis--RS_GCF_902830275.1,s__Burkholderia_stagnalis,111,0.9472616590272432,0.0106685452545462,0.0112625114221364,0.038688,0.007433,5.204897080586573,112,5834,19195,7421.0,25029,0.2964960645651044,0.2330896160453873,0.7669103839546126,98.76,0,0,0.0,0.0,True,0.8526808306366264,-1.519269320770872,-2.094917803396621,-0.9205020978436221,320,Burkholderia stagnalis
s__Corynebacterium_diphtheriae--RS_GCF_001457455.1,s__Corynebacterium_diphtheriae,388,0.5006864544005043,0.0074888546362957,0.0149571744361699,0.038588,0.014486,2.6638133370150485,389,1788,13444,5749.0,15232,0.3774290966386555,0.1173844537815126,0.8826155462184874,98.11,0,0,0.0,0.0,True,-0.13557973707830598,-1.519269320770872,-1.1643577221525154,-0.9397355933338979,321,Corynebacterium diphtheriae
s__Borreliella_burgdorferi--RS_GCF_000008685.2,s__Borreliella_burgdorferi,139,0.3217693865014188,0.001893296758184,0.0058840176772867,0.008865,0.006462,1.371866295264624,140,909,5027,2230.0,5936,0.3756738544474393,0.153133423180593,0.846866576819407,99.09,67,2,0.3048951606026981,0.4785714285714286,True,-0.5315190576315599,-1.1990645401604856,-1.184539325068082,-0.9717076409533757,322,Borreliella burgdorferi
