orgId	locusId	sysName	geneName	desc	setATCH203 LB	setATCH204 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9+glycerol	setATCH215 M9+glycerol	setATCH216 M9+glycerol	setATCH217 M9+glycerol	setATCH218 M9+glycerol	setATCH219 M9+glycerol	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
Ddia6719	HGI48_RS04165	HGI48_RS04165		lipocalin-like domain-containing protein	0.699	-1.231	0.674	-1.977	-1.933	-0.516	-0.347	0.470	-2.654	-0.954	1.071	-2.088	-1.492	-0.318	-2.231	0.037	-0.111	-1.186	-1.239	0.201	-0.248	-0.593	1.204	-0.010	-1.376	0.437	-0.706	0.324	-0.861	-0.111	-0.004	-0.335	-0.583
Ddia6719	HGI48_RS04170	HGI48_RS04170		cupin domain-containing protein	-0.308	-0.947	-0.696	0.208	-0.290	-0.637	0.059	-0.188	-0.079	0.061	1.845	-0.004	-0.799	0.691	0.287	1.140	-0.453	2.437	-0.909	-1.438	2.467	1.116	-0.165	1.579	0.860	1.510	0.658	1.676	0.172	0.005	-0.302	2.007	1.799
Ddia6719	HGI48_RS04175	HGI48_RS04175		TetR/AcrR family transcriptional regulator C-terminal domain-containing protein	-0.093	-1.687	-4.329	-2.049	-3.875	-1.922	-1.604	-3.780	-2.572	-2.344	0.179	1.050	-0.265	-0.503	0.503	1.239	0.077	1.030	0.224	-0.791	-0.973	-2.156	0.329	0.707	-0.631	-1.993	-0.835	-0.407	-0.776	-0.756	-0.106	-0.306	1.124
Ddia6719	HGI48_RS04180	HGI48_RS04180		DUF1330 domain-containing protein	-2.885	-1.996	-0.197	-1.091	-1.543	1.050	-0.974	-2.239	-1.145	-1.624	1.965	0.263	1.949	-0.513	-0.231	-1.619	-1.669	-0.278	-0.303	-1.533	0.387	1.471	-0.798	-0.217	0.387	-1.354	-0.323	-3.631	-1.107	0.499	0.797	-1.144	0.559
Ddia6719	HGI48_RS04185	HGI48_RS04185		transposase	0.427	1.991	2.124	1.454	2.071	1.379	1.836	0.165	0.975	1.798	1.011	1.137	0.285	2.370	-0.197	0.475	2.374	0.724	0.925	0.513	1.229	0.537	2.665	1.470	1.883	1.301	1.524	0.982	1.635	1.147	0.679	0.863	2.111
Ddia6719	HGI48_RS04190	HGI48_RS04190		transposase	0.570	-0.793	0.526	-0.178	-1.357	-1.416	-0.018	-0.094	-0.568	-0.694	-0.652	1.022	0.348	0.613	-1.076	0.282	-0.164	0.654	0.532	-1.792	1.182	0.231	-0.180	-1.000	1.477	0.763	-1.151	-0.543	-0.105	1.245	-1.511	0.931	-0.729
Ddia6719	HGI48_RS04205	HGI48_RS04205		integrase arm-type DNA-binding domain-containing protein	-1.194	-0.958	-1.435	-0.653	0.860	0.949	-0.654	1.975	0.281	-0.906	-0.553	-0.203	-0.203	-0.353	-0.985	-1.350	0.159	1.107	-0.960	1.485	-0.130	0.598	-0.687	-1.052	-1.481	-0.578	0.990	0.186	-0.050	-1.302	-0.515	-1.293	-0.447
Ddia6719	HGI48_RS04210	HGI48_RS04210		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein	0.370	0.047	-0.783	0.983	0.280	0.123	1.180	-0.165	0.095	-0.128	1.171	-0.381	1.175	1.167	1.767	0.203	-0.670	-1.275	0.061	-0.005	-0.814	1.242	0.112	-0.289	-0.086	-0.272	0.474	0.717	0.026	0.702	-0.141	1.324	-0.006
Ddia6719	HGI48_RS04215	HGI48_RS04215		nucleotidyl transferase AbiEii/AbiGii toxin family protein	0.146	-0.161	-0.179	-0.282	-1.205	0.171	0.244	-0.087	-1.017	-2.698	1.030	0.696	2.500	1.643	0.994	-0.151	0.989	-0.680	-2.185	-0.076	-1.690	-0.020	0.996	-0.988	0.412	-0.706	0.021	-0.734	-0.096	1.389	-0.356	0.322	-0.583
Ddia6719	HGI48_RS04220	HGI48_RS04220		transposase	-0.056	-2.352	-0.861	-0.458	-0.318	-0.936	-1.696	-0.093	-0.310	-0.470	0.457	0.306	0.657	0.054	0.427	0.266	0.044	0.927	-1.426	-0.730	-1.438	-1.826	0.048	0.121	0.063	0.312	-0.696	-0.587	0.331	0.370	-0.012	-0.403	0.861
Ddia6719	HGI48_RS04225	HGI48_RS04225		hypothetical protein	-1.843	0.418	-0.046	-1.585	0.393	0.993	0.371	-1.241	-0.360	-1.190	-0.369	0.081	-0.764	0.115	-2.429	-1.632	-0.723	0.208	0.507	0.173	0.017	-1.024	-0.625	-2.353	-2.158	-0.885	0.113	-2.471	-0.088	1.047	-0.373	-0.253	-1.274
Ddia6719	HGI48_RS04230	HGI48_RS04230		dienelactone hydrolase family protein	0.413	-0.112	0.581	0.399	-0.109	0.620	0.027	0.286	-0.498	0.012	1.273	1.393	0.599	-0.117	0.066	1.035	-0.061	-0.135	0.191	-0.757	0.030	1.592	0.872	1.152	0.698	-0.199	-0.829	0.210	0.579	-1.153	0.542	-0.492	0.913
Ddia6719	HGI48_RS04245	HGI48_RS04245		DUF4755 domain-containing protein	-0.639	-1.537	-1.078	-1.060	-0.517	-1.575	-0.520	-1.572	-0.108	-0.143	0.364	-0.819	-1.533	-0.421	0.546	-0.170	-0.451	-0.023	0.673	-0.052	-0.164	0.428	-0.933	-0.491	-1.217	0.211	-1.582	-2.477	-0.191	-0.413	-0.159	0.128	-0.587
Ddia6719	HGI48_RS04250	HGI48_RS04250		MobA/MobL family protein	0.917	-0.756	-0.850	-0.023	-0.731	-2.028	-0.640	-0.511	0.002	0.271	0.473	0.164	1.212	-0.898	1.827	0.975	0.819	-0.643	0.010	-0.526	0.093	-0.180	1.616	1.047	0.163	0.444	-0.435	0.080	0.014	-0.219	-0.069	0.538	0.845
Ddia6719	HGI48_RS04270	HGI48_RS04270		hypothetical protein	0.219	0.818	0.116	1.238	-2.276	-1.222	-0.228	-1.774	-1.121	-0.689	-1.044	0.089	-0.120	0.388	-0.757	-0.314	-0.168	0.175	-1.153	0.108	0.004	1.739	0.449	0.424	1.578	0.875	-1.154	-0.380	1.531	0.068	-0.430	0.319	0.347
Ddia6719	HGI48_RS04285	HGI48_RS04285		hypothetical protein	0.181	-0.916	-1.181	0.709	-1.771	-1.917	-2.288	-2.513	-0.414	-1.392	0.119	-0.043	0.791	-0.151	1.255	1.062	0.456	-0.015	0.171	-1.192	1.612	-0.442	0.101	-0.469	0.529	-1.267	0.056	-0.437	-0.661	-0.693	1.004	-0.530	-0.499
Ddia6719	HGI48_RS04290	HGI48_RS04290		tyrosine-type recombinase/integrase	-0.422	0.333	1.332	0.788	-0.699	-0.477	-0.807	-0.284	-0.844	0.801	0.227	0.569	0.313	0.487	1.003	0.423	-0.394	-1.706	1.787	1.297	1.732	1.949	-0.027	0.843	0.402	0.284	-1.058	-1.348	0.995	-1.148	-0.102	0.311	0.864
Ddia6719	HGI48_RS04300	HGI48_RS04300		SsrA-binding protein SmpB	0.941	0.505	1.332	0.736	-0.001	1.601	-0.404	1.248	0.970	0.428	0.715	3.479	0.419	-0.019	1.215	0.037	0.208	0.022	-0.408	1.190	0.481	-0.193	1.533	1.725	0.197	0.329	0.432	0.117	1.316	-0.458	-1.154	1.628	1.034
Ddia6719	HGI48_RS04305	HGI48_RS04305		type II toxin-antitoxin system RatA family toxin	-2.508	-0.573	-1.772	-1.865	1.067	1.726	0.595	1.480	0.711	2.446	0.127	0.065	0.164	0.413	0.810	0.062	-1.964	-1.196	0.308	0.021	0.113	-1.169	-1.861	-1.791	-1.434	-0.210	-2.295	-1.368	-0.105	-0.253	-1.501	-1.313	-2.672
Ddia6719	HGI48_RS04315	HGI48_RS04315		outer membrane protein assembly factor BamE	-2.962	-4.507	-4.037	-4.763	-2.888	-3.750	-3.079	-1.829	-5.359	-3.375	-3.091	-4.830	-1.174	-0.532	-3.909	-1.560	-4.644	-3.977	-4.554	-0.856	-2.695	-2.686	-3.452	-4.925	-4.109	-1.482	-4.265	-3.747	-6.774	-4.155	-4.255	-2.753	-3.069
Ddia6719	HGI48_RS04320	HGI48_RS04320		DNA repair protein RecN	-2.287	-1.916	-2.502	-1.850	-0.835	-0.336	-0.963	-0.715	-0.824	-1.047	-1.958	0.174	-1.984	-1.770	-3.165	-2.399	-3.296	-1.865	-2.055	-3.306	-2.052	-0.533	-2.302	-1.744	-1.990	-1.298	-1.502	-2.073	-3.197	-0.559	-1.771	-2.492	-0.812
Ddia6719	HGI48_RS04335	HGI48_RS04335		Nramp family divalent metal transporter	-1.861	-1.235	-1.865	-1.824	-1.459	-0.971	-0.968	0.650	-1.820	-0.716	-0.962	-1.080	-0.203	0.047	1.896	0.699	-2.013	-0.765	0.194	-1.789	-0.032	0.911	0.221	-1.329	0.153	-1.406	-0.434	-1.808	-1.294	0.739	-1.652	-0.882	0.013
Ddia6719	HGI48_RS04340	HGI48_RS04340		GDP-mannose pyrophosphatase NudK	0.623	2.970	1.660	1.732	0.566	1.571	0.440	1.494	1.653	2.707	8.634	8.441	11.283	7.378	3.918	7.772	1.642	1.895	-0.324	2.602	0.490	1.795	2.699	2.413	2.542	1.177	2.517	1.002	0.731	-0.356	-0.171	-0.023	1.282
Ddia6719	HGI48_RS04345	HGI48_RS04345		NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase	0.107	0.228	-0.995	-1.844	0.234	-1.095	-0.622	-0.113	-1.187	-0.129	-0.034	-1.122	-0.083	-1.059	0.376	-0.208	-0.743	-0.940	-0.032	-2.344	-2.800	-1.493	-0.580	-0.176	-0.469	-0.528	-0.095	-1.938	-1.300	-1.293	-1.425	0.423	-0.250
Ddia6719	HGI48_RS04350	HGI48_RS04350		YaiI/YqxD family protein	-0.352	-1.802	-0.427	0.889	0.035	-1.461	0.696	-0.659	1.269	0.506	-0.499	-0.185	-0.137	1.316	0.225	-2.112	-1.160	0.226	0.318	-1.197	-0.282	1.459	0.552	0.096	-0.666	-1.446	-0.414	-1.024	-0.621	-0.432	-1.330	0.544	-0.777
Ddia6719	HGI48_RS04355	HGI48_RS04355		oxygen-dependent coproporphyrinogen oxidase	-3.232	-3.007	-1.505	-1.495	1.807	3.369	1.802	2.271	1.901	2.871	2.399	1.012	1.545	1.795	0.922	0.769	0.716	0.168	-0.410	1.472	0.163	-1.162	0.940	0.975	2.174	0.884	1.598	-0.175	2.239	1.557	1.400	-0.046	-0.519
Ddia6719	HGI48_RS04360	HGI48_RS04360		GNAT family acetyltransferase	-0.968	-0.385	0.283	0.207	0.493	1.155	0.551	-0.218	-0.477	-0.087	-0.518	-0.977	0.583	0.044	-0.310	-1.826	1.518	-1.975	0.034	-1.726	0.130	-1.085	-0.813	-0.456	-0.762	-0.182	-0.611	-0.138	0.313	-0.616	-0.367	-0.352	0.110
Ddia6719	HGI48_RS04365	HGI48_RS04365		RpoE-regulated lipoprotein	-1.118	1.137	-1.525	-1.427	0.071	1.110	1.290	-0.031	-0.528	1.354	-1.475	-0.980	0.764	-0.306	0.910	0.654	-0.813	0.554	0.829	-0.499	0.670	-0.712	-0.953	0.574	-0.352	-0.541	-0.065	0.656	-0.527	-1.511	-0.715	0.469	-0.235
Ddia6719	HGI48_RS04370	HGI48_RS04370		glycosyltransferase	1.233	0.553	0.471	0.341	0.530	1.679	0.205	0.880	0.361	0.481	-0.948	-0.005	-0.042	0.766	1.789	1.076	0.923	-0.707	0.287	-0.802	-0.682	-0.783	-0.403	0.296	1.187	1.545	0.939	-1.018	0.659	1.034	1.290	-0.125	1.265
Ddia6719	HGI48_RS04375	HGI48_RS04375		helix-turn-helix domain-containing protein	0.930	0.693	1.426	0.010	-0.863	-1.872	-1.204	-0.379	0.161	-1.601	-0.829	0.336	0.287	0.143	1.198	-0.160	1.333	-0.308	-0.358	1.525	-0.230	-0.351	-0.568	-1.593	-1.313	0.923	0.425	0.849	-0.188	1.037	0.062	0.528	0.959
Ddia6719	HGI48_RS04380	HGI48_RS04380		GNAT family N-acetyltransferase	-0.004	-1.326	-1.485	0.001	0.790	0.346	1.009	1.437	-0.919	1.055	0.130	1.089	0.325	-0.712	-0.573	0.459	2.742	2.953	0.290	1.903	-0.423	2.913	0.946	0.502	3.600	3.173	2.799	1.927	2.260	2.063	0.092	1.700	2.633
Ddia6719	HGI48_RS04385	HGI48_RS04385		LuxR family transcriptional regulator	0.005	0.122	1.813	-0.000	0.251	1.265	0.341	2.134	0.186	0.800	0.950	-0.397	1.162	0.901	0.138	0.689	1.829	-0.033	0.679	-2.775	1.930	-0.265	-0.045	-0.671	0.551	0.028	0.256	-0.951	0.684	1.304	1.398	1.040	0.506
Ddia6719	HGI48_RS04390	HGI48_RS04390		cytosine permease	-1.247	-0.892	-0.839	-0.262	-0.357	0.225	-0.908	0.452	-1.841	-0.303	-1.719	-1.992	-1.252	-0.689	1.335	0.786	-1.969	0.655	-1.577	0.405	-0.391	-0.881	-0.872	-1.165	-0.660	-0.327	-2.227	-0.426	-0.930	-1.144	-1.689	0.184	0.260
Ddia6719	HGI48_RS04395	HGI48_RS04395		Dyp-type peroxidase	-5.012	-3.483	-4.043	-4.849	-2.655	-3.354	-2.469	-1.916	-1.325	-2.080	0.115	0.710	-1.558	0.216	0.127	-0.281	-0.775	-0.513	0.896	-0.271	-0.805	1.362	0.133	0.227	0.080	-0.635	0.063	-0.974	-0.980	0.412	-1.811	-0.563	-0.426
Ddia6719	HGI48_RS04400	HGI48_RS04400		cysteine synthase CysM	-0.381	-0.672	-0.753	0.153	0.665	0.815	0.594	0.780	-1.386	1.224	0.357	-0.353	0.288	-1.373	1.052	-0.376	0.890	1.499	1.424	-0.719	1.032	-0.633	-1.249	-0.938	1.320	1.146	-0.678	1.004	-0.641	-0.253	1.403	0.485	-0.166
Ddia6719	HGI48_RS04405	HGI48_RS04405		acetylxylan esterase	0.533	0.215	1.196	1.668	1.377	1.610	0.668	1.335	1.524	1.748	1.627	1.606	0.279	0.719	-0.601	1.499	-0.467	-0.006	0.339	1.468	-1.602	1.363	0.476	2.473	2.555	-0.275	1.096	0.169	0.276	0.018	-0.654	0.298	1.530
Ddia6719	HGI48_RS04410	HGI48_RS04410		hypothetical protein	1.219	-0.668	-0.358	-1.048	-0.210	1.988	0.829	-0.099	-0.530	0.831	-0.145	0.832	-1.450	-0.151	0.887	0.249	-1.362	0.230	-0.503	-0.923	-0.429	1.053	-0.211	0.009	-0.971	1.661	0.926	-0.982	-0.613	-1.620	0.466	-0.087	-1.767
Ddia6719	HGI48_RS04415	HGI48_RS04415		response regulator transcription factor	-0.442	0.222	-1.510	-0.415	-0.134	-0.621	0.736	1.193	-1.257	0.137	-0.016	-0.295	-1.485	0.174	1.502	1.269	1.428	-1.337	-2.438	-0.573	0.127	0.164	-0.680	0.864	0.298	0.533	0.773	0.224	0.455	-1.670	-1.665	-1.680	-0.341
Ddia6719	HGI48_RS04420	HGI48_RS04420		HAMP domain-containing protein	1.048	-0.088	0.480	0.429	0.840	1.373	0.978	0.157	1.446	2.012	1.154	2.812	0.834	1.138	0.986	1.645	0.156	0.662	0.107	-1.230	-0.028	-0.249	-0.251	0.118	0.199	-1.971	0.530	0.674	0.859	-0.600	2.062	-0.123	0.544
Ddia6719	HGI48_RS04425	HGI48_RS04425		enoyl-CoA hydratase/isomerase family protein	-0.060	1.411	0.867	-0.133	-0.239	-0.361	-0.749	-1.214	-0.342	-0.778	1.601	0.657	-0.229	-0.886	-1.233	-0.751	-0.189	-1.347	0.974	-0.668	-0.049	-1.828	-1.181	-0.662	-0.816	-0.184	-0.797	-0.738	0.040	-0.248	-0.492	-0.752	1.003
Ddia6719	HGI48_RS04430	HGI48_RS04430		helix-turn-helix transcriptional regulator	0.231	-0.064	0.602	-0.498	1.438	-0.231	1.742	0.133	-0.251	1.512	-0.537	0.244	1.120	0.566	-0.152	-0.697	-1.411	-0.343	0.162	-0.374	-1.434	-0.853	-0.477	0.255	-0.865	-1.219	-0.586	-0.765	-0.007	-1.416	1.149	0.505	-0.457
Ddia6719	HGI48_RS04435	HGI48_RS04435		PTS glucose transporter subunit IIA	-2.242	-1.808	-1.542	-2.126	-1.620	-0.872	-1.652	-0.879	-2.489	-1.433	-0.048	0.211	-0.706	0.103	-1.173	-0.373	-1.935	-0.793	-1.714	-1.169	-1.353	-1.254	-1.759	-2.346	-1.315	-2.613	-1.598	-2.265	-3.373	-2.868	-2.033	-0.264	-2.383
Ddia6719	HGI48_RS04440	HGI48_RS04440		phosphoenolpyruvate-protein phosphotransferase PtsI	-1.661	-1.706	-1.010	-2.361	-1.464	-3.397	-1.130	-1.109	-0.934	-1.323	-2.988	-1.139	-3.897	-2.471	-3.843	-1.409	-1.443	-1.196	-1.159	-2.460	-2.771	-2.050	-1.229	-0.952	-3.856	-2.942	-3.724	-2.200	-2.586	-2.582	-3.809	-4.842	-2.888
Ddia6719	HGI48_RS04450	HGI48_RS04450		cysteine synthase A	-0.289	1.325	-0.399	-1.054	-1.268	-2.948	-2.441	-1.924	-0.891	-0.861	-2.418	-0.830	-2.483	-2.792	-1.511	-2.052	-3.221	-2.068	-3.792	-0.621	-4.263	-4.231	-1.674	-3.380	-2.395	-1.244	-1.870	-1.026	-1.260	-0.456	-0.191	-3.051	-3.277
Ddia6719	HGI48_RS04455	HGI48_RS04455		sulfate transporter CysZ	-0.358	-1.242	-0.834	-0.320	-2.129	-1.533	-1.342	-0.941	-2.086	-0.860	-1.123	-0.579	-0.692	-0.247	-0.365	-0.207	-0.860	-3.199	-1.735	-1.111	-0.127	-0.508	0.358	-0.941	-1.223	-0.174	-1.533	-0.652	-0.761	-0.643	-1.619	-0.688	-0.360
Ddia6719	HGI48_RS04465	HGI48_RS04465		L-methionine/branched-chain amino acid transporter	-0.447	-0.080	-1.915	-0.280	-1.040	-0.526	-0.087	-0.900	0.209	-1.124	-0.813	-1.591	4.834	-1.119	-2.399	-3.482	-1.138	0.873	-0.783	0.721	-1.454	0.096	-0.922	-0.685	-0.583	0.201	-0.364	-0.487	-0.936	0.903	-0.127	-0.063	-0.375
Ddia6719	HGI48_RS04480	HGI48_RS04480		SAM-dependent methyltransferase TehB	2.018	2.948	2.098	1.340	0.377	0.330	0.685	1.124	1.114	1.822	1.718	0.365	0.820	1.462	2.253	1.524	0.993	-1.276	1.370	0.920	-0.014	0.165	2.515	1.260	0.207	-0.215	0.332	2.011	-0.114	1.075	0.410	0.838	2.084
Ddia6719	HGI48_RS04485	HGI48_RS04485		NADH:flavorubredoxin reductase NorW	-0.457	-1.642	0.057	-0.441	0.992	0.362	-1.283	1.293	-0.114	0.753	-0.963	-0.762	-0.379	-1.004	1.164	-1.065	1.933	-0.952	-1.387	-0.621	-1.516	-0.919	0.161	-0.708	-1.118	0.117	-0.464	-0.725	-0.419	-0.187	-1.377	-2.022	-0.255
Ddia6719	HGI48_RS04490	HGI48_RS04490		anaerobic nitric oxide reductase flavorubredoxin	-1.102	-1.050	-1.254	-1.483	-0.895	-0.008	-0.273	-0.481	1.034	-0.594	0.187	0.136	-1.018	-0.145	1.403	0.515	-1.120	-0.226	-1.178	-1.398	-0.822	-0.668	-1.413	-1.111	-1.595	-1.383	0.073	0.290	0.522	-0.646	-0.347	0.275	-0.518
Ddia6719	HGI48_RS04495	HGI48_RS04495		nitric oxide reductase transcriptional regulator NorR	-2.433	-2.029	-2.258	-3.013	-0.868	-1.480	-1.045	-1.386	-1.212	-2.168	-1.929	-1.857	-0.739	-0.734	-1.299	-0.105	0.135	-2.523	-3.216	-0.603	-0.446	-2.417	-1.417	-2.453	-2.396	0.558	-0.650	-1.666	-2.488	-2.544	-1.835	-0.803	-2.974
Ddia6719	HGI48_RS04500	HGI48_RS04500		fumarate hydratase	-3.779	-3.799	-3.196	-2.505	-4.013	-4.054	-3.853	-4.156	-3.913	-3.008	0.180	-0.322	1.305	0.460	-0.108	0.530	-2.056	-3.743	-0.740	-1.159	-2.375	-1.178	-1.806	-2.266	-4.471	-2.736	-2.936	-2.634	-3.064	-1.669	-3.151	-2.519	-1.257
Ddia6719	HGI48_RS04505	HGI48_RS04505		LysR family transcriptional regulator	0.007	0.699	0.093	1.530	-0.010	-0.507	0.360	0.193	0.631	0.186	-0.492	1.573	1.191	0.319	-1.494	-0.561	0.144	0.253	0.530	-0.555	2.505	-1.135	2.177	-0.065	1.287	0.358	-1.409	-1.093	-0.443	-1.259	1.065	-0.175	-0.072
Ddia6719	HGI48_RS04510	HGI48_RS04510		multidrug/biocide efflux PACE transporter	-0.181	-0.356	1.024	-0.130	0.461	0.591	0.439	0.352	0.637	-0.852	-0.954	-0.945	-0.759	-0.334	2.101	0.127	0.336	-0.520	1.161	1.185	-0.848	1.005	-0.957	-0.143	-0.484	0.260	-1.152	-1.165	0.167	0.084	0.009	-0.799	1.281
Ddia6719	HGI48_RS04515	HGI48_RS04515		DNA-3-methyladenine glycosylase 2 family protein	0.156	0.422	1.080	-1.161	1.296	1.779	-1.290	0.971	0.409	-0.136	-1.848	-0.814	0.471	0.591	-0.818	-0.966	-0.002	-0.659	-2.964	-1.476	1.332	-1.037	0.575	-0.864	1.047	-0.407	-1.256	-0.250	-0.198	-1.451	0.278	-0.298	-0.044
Ddia6719	HGI48_RS04520	HGI48_RS04520		DNA oxidative demethylase AlkB	0.583	-0.191	2.381	0.053	1.084	-0.710	-0.012	1.982	1.918	1.219	-0.631	-2.982	1.469	-0.279	-0.016	0.992	-0.562	-0.065	0.255	0.198	1.592	1.743	0.324	0.445	1.327	1.213	0.402	1.194	-0.603	-0.581	0.770	0.807	0.335
Ddia6719	HGI48_RS04525	HGI48_RS04525		FAD-dependent oxidoreductase	1.492	0.972	1.733	0.845	-0.552	1.093	0.423	1.434	1.227	0.248	-0.067	1.359	0.393	0.514	-1.962	1.312	2.069	1.771	1.126	0.102	0.477	1.244	0.033	1.778	1.164	0.918	0.488	0.340	-0.182	2.012	0.316	1.737	0.595
Ddia6719	HGI48_RS04530	HGI48_RS04530		FMN-binding protein	-0.589	-1.338	-0.739	-0.921	-0.790	0.056	-0.443	-0.406	-1.974	-0.825	-1.903	-1.173	-0.011	0.439	-1.359	-0.603	-0.660	0.187	-2.336	1.256	-0.793	-1.109	-1.611	1.264	-0.229	2.269	0.312	-0.868	-0.741	0.184	0.447	0.936	-1.524
Ddia6719	HGI48_RS04535	HGI48_RS04535		MFS transporter	-0.339	-1.508	-0.220	-0.417	-1.392	-1.309	0.855	-0.927	-0.118	0.403	0.104	-0.490	-0.425	-0.345	0.614	-0.380	-0.034	-0.736	0.833	-0.259	0.023	-0.066	0.266	-0.464	0.560	-0.142	0.464	-0.197	-1.523	-0.645	0.392	0.546	-0.946
Ddia6719	HGI48_RS04540	HGI48_RS04540		cytochrome c nitrite reductase subunit NrfD	-0.538	0.212	0.803	0.797	-0.786	0.216	0.675	0.957	-0.852	0.069	-0.645	-0.080	-1.558	-0.700	-1.498	0.313	1.655	-0.588	-1.891	-0.208	0.592	-0.776	-0.744	0.876	-1.402	-0.084	-0.072	0.063	0.099	0.311	-0.692	0.546	-0.941
Ddia6719	HGI48_RS04545	HGI48_RS04545		4Fe-4S dicluster domain-containing protein	-0.607	0.109	0.743	0.908	0.679	-1.273	-0.678	-0.628	-1.131	-0.156	-0.141	-0.219	-1.245	-0.539	-1.874	-2.132	-0.028	-0.682	-1.905	-1.073	0.150	0.506	-0.506	0.925	0.967	-0.766	-0.819	0.350	0.644	-0.692	-0.728	-0.704	0.468
Ddia6719	HGI48_RS04550	HGI48_RS04550		alpha/beta hydrolase	-0.918	-1.949	-0.728	0.745	-0.143	0.886	0.176	-1.295	1.171	-0.157	-2.245	-0.320	-0.824	0.169	-0.479	0.124	0.046	-0.690	-1.441	1.252	-2.704	-0.121	-1.449	-1.606	-1.680	0.427	-0.457	-1.314	-1.172	-1.837	-0.786	0.240	-0.159
Ddia6719	HGI48_RS04555	HGI48_RS04555		LysR family transcriptional regulator	-0.249	0.112	0.002	0.284	0.226	-0.935	-0.311	-1.186	-0.228	-0.145	-0.347	0.320	1.748	-0.004	0.219	-0.830	-1.026	0.328	-1.161	-0.023	0.117	0.696	-0.833	-0.530	0.699	0.505	-0.803	-0.931	-0.297	-0.176	1.649	-0.186	1.315
Ddia6719	HGI48_RS04560	HGI48_RS04560		LacI family DNA-binding transcriptional regulator	1.246	3.224	0.589	0.519	1.995	3.237	1.534	1.781	1.619	0.641	0.143	2.200	1.321	0.714	-1.216	1.702	1.716	-0.881	0.816	1.127	0.283	2.106	3.422	1.485	2.681	-0.463	1.249	0.670	-0.741	1.204	-1.151	1.408	0.629
Ddia6719	HGI48_RS04565	HGI48_RS04565		ribonuclease Z	-0.250	-1.113	-1.409	0.223	-0.781	-0.712	-1.339	0.598	-0.421	-0.822	-0.096	0.527	-1.130	-0.993	-0.607	-0.200	-1.691	-2.995	-1.101	-0.305	-3.919	-1.276	-3.247	-0.689	-0.196	1.447	-1.053	0.324	-0.035	-2.445	-1.102	-0.548	-0.218
Ddia6719	HGI48_RS04570	HGI48_RS04570		ABC transporter ATP-binding protein	0.526	0.341	-0.189	0.995	-0.672	0.923	0.871	1.367	0.458	0.518	-0.226	0.052	-0.210	1.352	0.074	1.607	1.096	-1.803	2.245	1.055	0.895	0.539	1.593	-0.996	-0.736	-0.802	-0.559	-1.202	1.272	1.034	-0.162	-0.375	1.092
Ddia6719	HGI48_RS04575	HGI48_RS04575		carbohydrate ABC transporter permease	0.824	0.938	-0.324	1.063	0.960	-0.054	1.671	0.378	1.319	0.706	0.687	-1.805	-0.345	0.629	0.352	0.585	1.000	-1.230	0.861	-0.493	-1.833	0.045	0.041	0.884	-0.802	1.093	0.571	-0.550	-1.289	-0.003	-0.146	1.269	-1.432
Ddia6719	HGI48_RS04580	HGI48_RS04580		ABC transporter permease subunit	-0.843	0.082	0.732	0.348	0.228	0.515	0.589	0.174	1.185	-0.245	-0.471	-0.091	-0.588	-1.328	-1.574	0.386	-0.173	-0.540	-2.635	2.668	0.208	-0.433	-0.500	0.744	0.240	-0.960	-1.539	-1.203	0.563	-0.060	-0.755	-1.540	-0.396
Ddia6719	HGI48_RS04585	HGI48_RS04585		ABC transporter substrate-binding protein	-0.518	0.211	0.759	0.916	0.109	-0.213	1.044	0.163	0.657	-0.329	-0.316	-2.421	-1.283	-0.479	0.723	-0.348	-0.424	-0.610	-0.962	0.744	-0.716	1.520	-0.426	1.175	-0.259	1.676	-0.193	-1.391	0.110	-1.085	1.199	2.115	0.220
Ddia6719	HGI48_RS04590	HGI48_RS04590		multidrug efflux MFS transporter	0.490	-0.189	1.364	-1.069	0.855	-0.500	1.173	0.648	1.072	-0.710	-0.658	-0.092	1.517	0.410	0.790	1.690	0.000	-2.696	-0.821	-1.821	0.071	1.616	2.125	-1.387	-0.753	1.493	-0.754	-0.573	-0.595	-0.448	0.640	1.167	1.087
Ddia6719	HGI48_RS04595	HGI48_RS04595		stress response protein AzuC	0.353	0.656	-0.447	-1.439	-0.713	-0.132	-1.218	-0.244	-1.278	-0.866	0.494	-1.130	-0.180	-0.392	0.088	0.148	-0.701	0.212	2.518	-0.476	-1.118	-0.589	0.552	-1.329	-0.986	-1.298	1.300	0.006	0.807	-0.048	0.924	0.897	0.794
