species_id	biome_id	gtdb_phylum	length	genome_type	AA	CB	CE	GH	GT	PL	total_cazy	cazy_density	genome_count	total_genes	core_genes	cloud_genes	cloud_fraction	core_fraction
MGYG000000229	human-gut	Firmicutes_A	2785699	Isolate	0.0	2.0	0.0	16.0	7.0	0.0	25.0	8.97440821854766	20	4196	208	1418	0.3379408960915157	0.0495710200190657
MGYG000000230	human-gut	Firmicutes	1982357	Isolate	1.0	4.0	1.0	17.0	27.0	1.0	51.0	25.72695029200089	26	3099	182	1056	0.3407550822846079	0.0587286221361729
MGYG000000231	human-gut	Firmicutes_A	3050452	Isolate	0.0	3.0	0.0	29.0	12.0	1.0	45.0	14.751912175638234	1604	16162	0	13633	0.8435218413562678	0.0
MGYG000000232	human-gut	Actinobacteriota	2317847	Isolate	0.0	1.0	0.0	5.0	20.0	0.0	26.0	11.217306405470248	24	3153	589	1015	0.3219156359023152	0.1868062163019346
MGYG000000233	human-gut	Firmicutes_A	3326062	Isolate	0.0	3.0	0.0	10.0	11.0	0.0	24.0	7.215740416143777	169	8156	0	5484	0.672388425698872	0.0
MGYG000000235	human-gut	Proteobacteria	4918299	Isolate	0.0	5.0	3.0	52.0	37.0	0.0	97.0	19.72226576708736	31	7047	852	2183	0.3097772101603519	0.1209025117071094
MGYG000000238	human-gut	Firmicutes	3499862	Isolate	1.0	7.0	1.0	44.0	39.0	1.0	93.0	26.57247628620786	19	5680	765	1806	0.3179577464788732	0.1346830985915492
MGYG000000240	human-gut	Firmicutes	2626298	Isolate	0.0	0.0	1.0	1.0	11.0	0.0	13.0	4.94993332820571	45	5396	43	2822	0.5229799851742031	0.0079688658265381
MGYG000000241	human-gut	Desulfobacterota	2655841	Isolate	0.0	1.0	0.0	5.0	10.0	0.0	16.0	6.02445703639638	20	2768	106	496	0.1791907514450867	0.0382947976878612
MGYG000000242	human-gut	Firmicutes_A	3795623	Isolate	0.0	3.0	2.0	16.0	23.0	0.0	44.0	11.592299867505282	880	15953	0	12934	0.8107565975051715	0.0
MGYG000000244	human-gut	Firmicutes	2464025	Isolate	0.0	1.0	0.0	11.0	20.0	1.0	33.0	13.3927212589158	693	9956	0	7646	0.7679791080755324	0.0
MGYG000000245	human-gut	Firmicutes_A	4145911	Isolate	0.0	5.0	0.0	53.0	19.0	0.0	77.0	18.572516390245717	97	11090	52	7624	0.6874661857529306	0.0046889089269612
MGYG000000246	human-gut	Firmicutes	2159822	Isolate	0.0	3.0	1.0	16.0	23.0	0.0	43.0	19.909048060442014	114	5449	5	3197	0.586713158377684	0.0009175995595522
MGYG000000247	human-gut	Actinobacteriota	1726565	Isolate	0.0	1.0	0.0	5.0	16.0	0.0	22.0	12.742062997917833	135	4552	0	2945	0.6469683655536028	0.0
MGYG000000248	human-gut	Firmicutes	2506353	Isolate	0.0	6.0	0.0	11.0	27.0	0.0	44.0	17.555388247385743	14	2640	1413	213	0.0806818181818181	0.5352272727272728
MGYG000000249	human-gut	Firmicutes_A	3112119	Isolate	0.0	4.0	0.0	36.0	15.0	0.0	55.0	17.672846057621832	669	27308	0	24763	0.9068038669986817	0.0
MGYG000000250	human-gut	Firmicutes_A	3613665	Isolate	0.0	6.0	0.0	53.0	22.0	1.0	82.0	22.69164407879535	295	17164	0	14214	0.8281286413423444	0.0
MGYG000000251	human-gut	Firmicutes_A	3784784	Isolate	0.0	4.0	5.0	54.0	20.0	0.0	83.0	21.92991726872656	3272	35874	1	33264	0.9272453587556448	2.7875341472933043e-05
MGYG000000252	human-gut	Firmicutes_A	3617583	Isolate	0.0	6.0	0.0	20.0	16.0	3.0	45.0	12.439244655893177	53	7070	15	3920	0.5544554455445545	0.0021216407355021
MGYG000000254	human-gut	Bacteroidota	4497091	Isolate	0.0	1.0	1.0	26.0	13.0	0.0	41.0	9.117004748180548	1620	22602	0	18913	0.8367843553667818	0.0
MGYG000000255	human-gut	Firmicutes_A	3382629	Isolate	0.0	4.0	1.0	11.0	13.0	0.0	29.0	8.573213320171973	19	4711	355	1643	0.348758225429845	0.0753555508384631
MGYG000000256	human-gut	Actinobacteriota	2471397	Isolate	0.0	2.0	0.0	30.0	21.0	0.0	53.0	21.445360660387628	64	3855	34	1770	0.4591439688715953	0.0088197146562905
MGYG000000258	human-gut	Firmicutes_A	2177950	Isolate	0.0	7.0	0.0	25.0	9.0	0.0	41.0	18.825041897196904	3764	20760	0	18645	0.898121387283237	0.0
MGYG000000259	human-gut	Firmicutes_A	3217602	Isolate	0.0	3.0	0.0	12.0	16.0	0.0	31.0	9.63450420530569	49	5766	15	3094	0.5365938258758238	0.0026014568158168
MGYG000000260	human-gut	Actinobacteriota	2309823	Isolate	0.0	1.0	0.0	7.0	19.0	0.0	27.0	11.689207354849266	50	3492	1	1451	0.4155211912943872	0.0002863688430698
MGYG000000261	human-gut	Actinobacteriota	2229028	Isolate	0.0	1.0	0.0	8.0	12.0	0.0	21.0	9.421146795823113	9	2558	508	527	0.206020328381548	0.1985926505082095
MGYG000000262	human-gut	Firmicutes_A	3404640	Isolate	0.0	3.0	0.0	10.0	13.0	0.0	26.0	7.636637060012219	488	56176	0	53186	0.9467744232412418	0.0
MGYG000000263	human-gut	Firmicutes_A	3713821	Isolate	0.0	4.0	0.0	30.0	17.0	3.0	54.0	14.540280751280152	177	9736	2	6863	0.7049096138044372	0.0002054231717337
MGYG000000265	human-gut	Bacteroidota	5489753	Isolate	0.0	2.0	4.0	88.0	21.0	8.0	123.0	22.405379622726198	66	12466	49	7983	0.6403818386009947	0.0039306914808278
MGYG000000266	human-gut	Actinobacteriota	2354539	Isolate	0.0	1.0	0.0	7.0	16.0	0.0	24.0	10.19307813546516	4	2166	1137	0	0.0	0.5249307479224377
MGYG000000267	human-gut	Firmicutes	1820133	Isolate	0.0	1.0	0.0	1.0	5.0	0.0	7.0	3.84587280160296	132	3132	0	1445	0.4613665389527459	0.0
MGYG000000268	human-gut	Firmicutes_A	3371135	Isolate	0.0	3.0	1.0	29.0	11.0	0.0	44.0	13.051983975723308	21	8198	152	4971	0.6063674066845572	0.0185411075872163
MGYG000000269	human-gut	Firmicutes	2159993	Isolate	0.0	3.0	0.0	10.0	34.0	2.0	49.0	22.68525870222728	5	2433	1619	0	0.0	0.6654336210439786
MGYG000000271	human-gut	Firmicutes_A	4009104	Isolate	0.0	5.0	0.0	31.0	24.0	0.0	60.0	14.965937526190393	1061	59998	0	56479	0.9413480449348312	0.0
MGYG000000272	human-gut	Bacteroidota	3992130	Isolate	0.0	3.0	1.0	38.0	19.0	2.0	63.0	15.781049214329192	162	17364	0	13844	0.797281732319742	0.0
MGYG000000273	human-gut	Bacteroidota	3493311	Isolate	0.0	2.0	1.0	53.0	13.0	1.0	70.0	20.03829604635831	342	14621	0	11968	0.8185486628821558	0.0
MGYG000000274	human-gut	Firmicutes_A	3653786	Isolate	0.0	3.0	3.0	10.0	12.0	0.0	28.0	7.663284056592258	14	4313	584	1398	0.324136332019476	0.1354045907720844
MGYG000000275	human-gut	Actinobacteriota	2352650	Isolate	0.0	1.0	0.0	4.0	17.0	0.0	22.0	9.351157205704205	9	2596	448	549	0.2114791987673343	0.172573189522342
MGYG000000276	human-gut	Firmicutes_C	2876808	Isolate	0.0	1.0	1.0	4.0	15.0	0.0	21.0	7.299757230930949	66	5240	14	2668	0.5091603053435114	0.0026717557251908
MGYG000000277	human-gut	Firmicutes	2020615	Isolate	0.0	3.0	2.0	14.0	16.0	0.0	35.0	17.321459060731513	18	2337	71	321	0.1373555840821566	0.0303808301240907
MGYG000000278	human-gut	Firmicutes_A	4339245	Isolate	0.0	7.0	1.0	40.0	16.0	1.0	65.0	14.979564417312227	52	6093	3	3291	0.5401280157557853	0.000492368291482
MGYG000000279	human-gut	Firmicutes_C	2006151	Isolate	0.0	0.0	0.0	5.0	10.0	0.0	15.0	7.477004472744076	5	1862	454	0	0.0	0.2438238453276047
MGYG000000280	human-gut	Firmicutes_A	2599910	Isolate	0.0	3.0	1.0	20.0	16.0	0.0	40.0	15.38514794742895	77	4148	2	1931	0.4655255544840887	0.0004821600771456
MGYG000000284	human-gut	Bacteroidota	5935659	MAG	0.0	3.0	1.0	80.0	19.0	1.0	104.0	17.521222159157052	3	4629	4193	0	0.0	0.9058111903218836
MGYG000000287	human-gut	Firmicutes_A	7249439	MAG	0.0	7.0	2.0	87.0	24.0	1.0	121.0	16.690946706358933	3	5770	5542	0	0.0	0.9604852686308492
MGYG000000289	human-gut	Bacteroidota	3001000	MAG	0.0	2.0	0.0	47.0	18.0	0.0	67.0	22.325891369543488	74	5047	0	2488	0.4929661184862294	0.0
MGYG000000290	human-gut	Actinobacteriota	2102511	MAG	0.0	1.0	0.0	10.0	12.0	0.0	23.0	10.93930067428898	3	1732	1682	0	0.0	0.9711316397228638
MGYG000000291	human-gut	Actinobacteriota	1703578	MAG	0.0	0.0	0.0	0.0	6.0	0.0	6.0	3.521998992708288	5	1662	921	0	0.0	0.5541516245487365
MGYG000000292	human-gut	Actinobacteriota	1801546	MAG	0.0	1.0	0.0	5.0	12.0	0.0	18.0	9.991418481681844	3	1564	1150	0	0.0	0.7352941176470589
MGYG000000294	human-gut	Firmicutes_C	1781860	MAG	0.0	0.0	0.0	1.0	11.0	0.0	12.0	6.734535822118461	27	2339	214	584	0.2496793501496366	0.0914920906370243
MGYG000000297	human-gut	Firmicutes	1541132	MAG	0.0	1.0	0.0	2.0	9.0	1.0	13.0	8.435357905747205	10	1745	1018	8	0.0045845272206303	0.5833810888252149
MGYG000000299	human-gut	Actinobacteriota	1835106	MAG	0.0	2.0	0.0	18.0	9.0	0.0	29.0	15.802901848721548	6	1699	283	0	0.0	0.1665685697469099
MGYG000000300	human-gut	Actinobacteriota	1294904	MAG	0.0	1.0	0.0	1.0	8.0	0.0	10.0	7.722580206718026	3	1032	606	0	0.0	0.5872093023255814
MGYG000000301	human-gut	Firmicutes_A	2679417	MAG	0.0	6.0	0.0	19.0	13.0	0.0	38.0	14.182189633043308	3	2524	2371	0	0.0	0.9393819334389856
MGYG000000302	human-gut	Actinobacteriota	2151766	MAG	0.0	1.0	0.0	7.0	12.0	0.0	20.0	9.294690965467437	3	1795	1662	0	0.0	0.9259052924791088
MGYG000000303	human-gut	Actinobacteriota	2213433	MAG	0.0	4.0	0.0	16.0	9.0	0.0	29.0	13.101819662036302	30	2416	169	425	0.17591059602649	0.0699503311258278
MGYG000000304	human-gut	Actinobacteriota	1613120	MAG	0.0	1.0	0.0	2.0	7.0	0.0	10.0	6.199166831977782	4	1478	1167	0	0.0	0.7895805142083897
MGYG000000305	human-gut	Bacteroidota	2446714	MAG	0.0	1.0	1.0	15.0	14.0	0.0	31.0	12.670054612022492	3	1965	1935	0	0.0	0.9847328244274808
MGYG000000307	human-gut	Actinobacteriota	2184222	MAG	0.0	0.0	0.0	5.0	13.0	0.0	18.0	8.240920565766666	3	1716	1553	0	0.0	0.905011655011655
MGYG000000309	human-gut	Actinobacteriota	2008488	MAG	0.0	0.0	0.0	8.0	8.0	0.0	16.0	7.966191483344685	8	1844	1313	7	0.0037960954446854	0.7120390455531453
MGYG000000310	human-gut	Firmicutes_C	1785527	MAG	0.0	0.0	0.0	1.0	9.0	0.0	10.0	5.600587389605422	7	2025	872	184	0.0908641975308642	0.4306172839506172
MGYG000000312	human-gut	Firmicutes_A	2782709	MAG	0.0	4.0	0.0	33.0	18.0	0.0	55.0	19.764912536668405	11	2951	721	225	0.0762453405625211	0.2443239579803456
MGYG000000315	human-gut	Cyanobacteria	1984931	MAG	0.0	1.0	0.0	8.0	18.0	0.0	27.0	13.602487945424803	3	1846	1721	0	0.0	0.9322860238353196
MGYG000000316	human-gut	Firmicutes_A	2303090	MAG	0.0	1.0	2.0	25.0	9.0	0.0	37.0	16.065373042304035	3	2033	1265	0	0.0	0.6222331529758977
MGYG000000317	human-gut	Proteobacteria	2151510	MAG	0.0	3.0	0.0	12.0	18.0	0.0	33.0	15.338064893958196	12	2370	283	272	0.1147679324894514	0.1194092827004219
MGYG000000318	human-gut	Firmicutes	1498040	MAG	0.0	3.0	1.0	11.0	11.0	0.0	26.0	17.356011855491175	3	1432	723	0	0.0	0.5048882681564246
MGYG000000319	human-gut	Firmicutes_A	2608342	MAG	0.0	1.0	1.0	9.0	21.0	0.0	32.0	12.268329843249084	3	2441	2255	0	0.0	0.9238017206063088
MGYG000000320	human-gut	Actinobacteriota	2132138	MAG	0.0	1.0	0.0	8.0	9.0	0.0	18.0	8.442230287157773	62	3622	4	1633	0.450855880728879	0.0011043622308117
MGYG000000321	human-gut	Actinobacteriota	1964511	MAG	0.0	2.0	0.0	9.0	14.0	0.0	25.0	12.725813192188795	3	1695	1426	0	0.0	0.8412979351032448
MGYG000000322	human-gut	Bacteroidota	3470887	MAG	0.0	2.0	2.0	37.0	18.0	1.0	60.0	17.28664747656723	6	3326	1574	0	0.0	0.4732411304870715
MGYG000000323	human-gut	Firmicutes	3361404	MAG	1.0	7.0	1.0	42.0	44.0	0.0	95.0	28.262000045219203	29	4825	261	1411	0.2924352331606217	0.0540932642487046
MGYG000000326	human-gut	Actinobacteriota	2307278	MAG	0.0	0.0	1.0	12.0	8.0	0.0	21.0	9.101634046699184	3	2061	1926	0	0.0	0.9344978165938864
MGYG000000328	human-gut	Firmicutes_A	1880403	MAG	0.0	0.0	0.0	17.0	7.0	0.0	24.0	12.76322150092294	4	1741	575	0	0.0	0.3302699597932222
MGYG000000330	human-gut	Firmicutes	2487416	MAG	0.0	2.0	0.0	16.0	11.0	0.0	29.0	11.658685157609344	11	2606	1428	15	0.0057559478127398	0.5479662317728319
MGYG000000331	human-gut	Actinobacteriota	2076395	MAG	0.0	1.0	0.0	10.0	12.0	0.0	23.0	11.076890476041408	4	2146	678	0	0.0	0.3159366262814538
MGYG000000332	human-gut	Firmicutes	1262091	MAG	0.0	1.0	0.0	1.0	9.0	0.0	11.0	8.715694827076652	44	2149	28	839	0.3904141461144718	0.013029315960912
MGYG000000333	human-gut	Actinobacteriota	2036327	MAG	0.0	1.0	0.0	7.0	15.0	0.0	23.0	11.29484606352516	4	2084	588	0	0.0	0.2821497120921305
MGYG000000335	human-gut	Firmicutes	1887038	MAG	0.0	3.0	2.0	13.0	15.0	0.0	33.0	17.487724147579435	4	2048	881	0	0.0	0.43017578125
MGYG000000336	human-gut	Actinobacteriota	1244397	MAG	0.0	2.0	0.0	7.0	5.0	0.0	14.0	11.250428922602676	3	1047	720	0	0.0	0.6876790830945558
MGYG000000337	human-gut	Proteobacteria	3835549	MAG	1.0	1.0	1.0	11.0	18.0	0.0	32.0	8.343003830742353	4	4124	2567	0	0.0	0.6224539282250242
MGYG000000338	human-gut	Proteobacteria	3410865	MAG	0.0	2.0	0.0	18.0	20.0	0.0	40.0	11.727230482590194	3	2099	1782	0	0.0	0.8489757027155789
MGYG000000343	human-gut	Bacteroidota	3841231	MAG	0.0	2.0	2.0	49.0	17.0	2.0	72.0	18.743991184076148	7	3221	1290	337	0.1046258925799441	0.4004967401428128
MGYG000000344	human-gut	Firmicutes_A	2550499	MAG	0.0	2.0	0.0	31.0	9.0	0.0	42.0	16.46736579783015	42	4408	16	2035	0.4616606170598911	0.0036297640653357
MGYG000000345	human-gut	Verrucomicrobiota	3773289	MAG	0.0	1.0	0.0	58.0	19.0	5.0	83.0	21.99672487318093	8	3883	889	288	0.0741694566057172	0.2289466907030646
MGYG000000348	human-gut	Bacteroidota	2655711	MAG	0.0	2.0	1.0	44.0	12.0	1.0	60.0	22.592819775947007	3	2633	1594	0	0.0	0.6053930877326243
MGYG000000349	human-gut	Firmicutes_A	1402736	MAG	0.0	2.0	0.0	11.0	7.0	0.0	20.0	14.257850372415051	33	1850	219	528	0.2854054054054054	0.1183783783783783
MGYG000000353	human-gut	Bacteroidota	2738445	MAG	0.0	2.0	0.0	39.0	17.0	0.0	58.0	21.179903193235575	29	3699	135	1372	0.3709110570424439	0.0364963503649635
MGYG000000354	human-gut	Bacteroidota	2905675	MAG	0.0	2.0	0.0	29.0	12.0	0.0	43.0	14.798626825092276	13	3951	583	559	0.1414831688180207	0.1475575803594027
MGYG000000355	human-gut	Bacteroidota	2806154	MAG	0.0	2.0	1.0	20.0	12.0	0.0	35.0	12.472587035494133	3	2447	1351	0	0.0	0.5521046178994687
MGYG000000356	human-gut	Firmicutes_A	2991584	MAG	0.0	4.0	0.0	27.0	16.0	0.0	47.0	15.710740530768984	3	2450	1862	0	0.0	0.76
MGYG000000358	human-gut	Elusimicrobiota	1561461	MAG	0.0	0.0	0.0	7.0	11.0	0.0	18.0	11.527665436408594	9	1660	1022	71	0.0427710843373494	0.6156626506024097
MGYG000000360	human-gut	Verrucomicrobiota	4492877	MAG	0.0	1.0	0.0	64.0	23.0	6.0	94.0	20.92200609987765	22	5316	777	1334	0.2509405568096313	0.1461625282167042
MGYG000000362	human-gut	Firmicutes_A	2638970	MAG	0.0	5.0	1.0	54.0	9.0	1.0	70.0	26.52550047935369	541	6853	2	4273	0.6235225448708595	0.0002918429884722
MGYG000000363	human-gut	Cyanobacteria	2012818	MAG	0.0	0.0	0.0	6.0	14.0	0.0	20.0	9.936318137059583	20	2617	1004	444	0.1696599159342759	0.3836453954910202
MGYG000000364	human-gut	Firmicutes_A	3039243	MAG	0.0	5.0	0.0	36.0	10.0	1.0	52.0	17.109523654409998	13	2988	139	164	0.0548862115127175	0.0465194109772423
MGYG000000365	human-gut	Firmicutes_A	1394461	MAG	0.0	0.0	0.0	8.0	14.0	0.0	22.0	15.776705121190195	6	1703	489	0	0.0	0.287140340575455
MGYG000000366	human-gut	Firmicutes_A	2815847	MAG	0.0	2.0	0.0	25.0	11.0	1.0	39.0	13.850184331748135	10	2595	249	94	0.0362235067437379	0.0959537572254335
MGYG000000367	human-gut	Firmicutes_A	1764233	MAG	0.0	1.0	0.0	4.0	5.0	0.0	10.0	5.668185551454938	12	1848	74	159	0.086038961038961	0.04004329004329
MGYG000000368	human-gut	Firmicutes_A	1707423	MAG	0.0	1.0	0.0	7.0	7.0	0.0	15.0	8.785169228714853	5	1837	1165	0	0.0	0.6341861731083288
MGYG000000370	human-gut	Firmicutes_A	2729121	MAG	0.0	1.0	0.0	18.0	9.0	0.0	28.0	10.259713658720152	123	12453	25	9016	0.7240022484541877	0.002007548381916
MGYG000000371	human-gut	Firmicutes_A	2427904	MAG	0.0	2.0	1.0	21.0	8.0	0.0	32.0	13.180092787853228	9	3191	1221	821	0.257286117204638	0.382638671262927
MGYG000000373	human-gut	Firmicutes_A	2809464	MAG	0.0	2.0	0.0	26.0	7.0	0.0	35.0	12.457892323945066	15	3098	238	677	0.2185280826339574	0.0768237572627501
MGYG000000379	human-gut	Firmicutes_A	2070552	MAG	0.0	1.0	0.0	29.0	9.0	0.0	39.0	18.83555689497293	33	3270	242	1217	0.3721712538226299	0.074006116207951
MGYG000000382	human-gut	Firmicutes_A	1513268	MAG	0.0	0.0	0.0	6.0	10.0	0.0	16.0	10.573143686379412	13	1771	566	42	0.0237154150197628	0.3195934500282326
MGYG000000384	human-gut	Firmicutes_A	1439005	MAG	0.0	0.0	0.0	5.0	9.0	0.0	14.0	9.728944652728794	3	1985	889	0	0.0	0.4478589420654912
MGYG000000385	human-gut	Cyanobacteria	1909808	MAG	0.0	0.0	0.0	6.0	12.0	0.0	18.0	9.425031207325553	3	2066	822	0	0.0	0.3978702807357212
MGYG000000386	human-gut	Firmicutes_A	2252934	MAG	0.0	2.0	0.0	12.0	11.0	0.0	25.0	11.096641091128278	4	1789	1021	0	0.0	0.5707098937954165
MGYG000000394	human-gut	Proteobacteria	1906398	MAG	0.0	2.0	0.0	8.0	16.0	0.0	26.0	13.638285394760173	7	2076	542	329	0.1584778420038535	0.2610789980732177
MGYG000000395	human-gut	Firmicutes_A	2097770	MAG	0.0	2.0	0.0	31.0	8.0	0.0	41.0	19.5445639893792	8	2020	542	208	0.1029702970297029	0.2683168316831683
MGYG000000400	human-gut	Bacteroidota	2908659	MAG	0.0	2.0	1.0	20.0	16.0	0.0	39.0	13.40824070473713	5	2448	921	0	0.0	0.3762254901960784
MGYG000000404	human-gut	Firmicutes_A	2228546	MAG	0.0	3.0	0.0	9.0	10.0	0.0	22.0	9.87190751279085	268	8511	0	6429	0.7553753965456468	0.0
MGYG000000405	human-gut	Firmicutes_A	2251507	MAG	0.0	1.0	0.0	20.0	8.0	0.0	29.0	12.880261975645643	83	3535	32	1474	0.4169731258840169	0.009052333804809
MGYG000000406	human-gut	Firmicutes_A	1936952	MAG	0.0	2.0	0.0	17.0	7.0	0.0	26.0	13.42315142553868	28	1950	75	453	0.2323076923076923	0.0384615384615384
MGYG000000409	human-gut	Firmicutes_A	2691378	MAG	0.0	2.0	0.0	32.0	7.0	0.0	41.0	15.233831888348648	52	4210	30	1391	0.3304038004750594	0.007125890736342
MGYG000000410	human-gut	Cyanobacteria	1882952	MAG	0.0	0.0	0.0	7.0	13.0	0.0	20.0	10.62161966954017	127	4626	135	2671	0.577388672719412	0.0291828793774319
MGYG000000412	human-gut	Proteobacteria	2387553	MAG	0.0	3.0	2.0	12.0	20.0	0.0	37.0	15.497038180932527	687	6926	1	4700	0.6786023678891134	0.0001443834825295
MGYG000000413	human-gut	Firmicutes_B	2856126	MAG	0.0	0.0	0.0	1.0	8.0	1.0	10.0	3.501246093484671	3	2710	2157	0	0.0	0.7959409594095941
MGYG000000414	human-gut	Bacteroidota	2648727	MAG	0.0	1.0	3.0	37.0	12.0	0.0	53.0	20.009612164636067	50	3266	108	1203	0.3683404776484997	0.0330679730557256
MGYG000000415	human-gut	Bacteroidota	2630685	MAG	0.0	1.0	1.0	27.0	14.0	4.0	47.0	17.866069103674516	5	2511	1661	0	0.0	0.661489446435683
MGYG000000416	human-gut	Firmicutes_A	1978468	MAG	0.0	2.0	0.0	19.0	9.0	1.0	31.0	15.668689106925155	6	2091	739	0	0.0	0.3534194165471066
MGYG000000417	human-gut	Firmicutes_A	2910146	MAG	0.0	4.0	0.0	28.0	15.0	4.0	51.0	17.524893940029123	10	3020	814	274	0.090728476821192	0.2695364238410596
MGYG000000418	human-gut	Bacteroidota	2050770	MAG	0.0	2.0	1.0	13.0	11.0	0.0	27.0	13.165786509457424	22	2405	195	619	0.2573804573804574	0.081081081081081
MGYG000000419	human-gut	Firmicutes	1104451	MAG	0.0	0.0	0.0	2.0	6.0	0.0	8.0	7.243417770457901	65	2676	63	1434	0.5358744394618834	0.0235426008968609
MGYG000000420	human-gut	Firmicutes_A	2126341	MAG	0.0	1.0	0.0	5.0	5.0	0.0	11.0	5.17320599094877	10	2311	230	161	0.0696668109043704	0.099524015577672
MGYG000000424	human-gut	Firmicutes_A	2854163	MAG	0.0	6.0	1.0	44.0	16.0	0.0	67.0	23.474482711744216	9	3634	756	525	0.1444689047881122	0.2080352228948816
MGYG000000425	human-gut	Firmicutes_A	1738291	MAG	0.0	1.0	2.0	9.0	14.0	0.0	26.0	14.957219475910534	5	1616	975	0	0.0	0.6033415841584159
MGYG000000427	human-gut	Firmicutes	2168872	MAG	0.0	1.0	0.0	35.0	8.0	0.0	44.0	20.287043218779164	12	2549	494	271	0.1063162024323264	0.1938014907806983
MGYG000000430	human-gut	Firmicutes	1166774	MAG	0.0	1.0	0.0	1.0	4.0	0.0	6.0	5.142384043525139	4	1222	1019	0	0.0	0.8338788870703764
MGYG000000431	human-gut	Firmicutes	1700744	MAG	0.0	1.0	0.0	16.0	9.0	0.0	26.0	15.287427149529853	105	3413	43	1901	0.556987987108116	0.0125988866100205
MGYG000000434	human-gut	Firmicutes	1031211	MAG	0.0	0.0	0.0	0.0	6.0	0.0	6.0	5.8184018595612335	25	2022	240	887	0.4386745796241345	0.1186943620178041
MGYG000000435	human-gut	Firmicutes	1948428	MAG	0.0	1.0	1.0	32.0	11.0	1.0	46.0	23.608775895234515	11	2324	603	391	0.1682444061962134	0.2594664371772806
MGYG000000436	human-gut	Cyanobacteria	2103098	MAG	0.0	0.0	0.0	11.0	18.0	0.0	29.0	13.789181483696908	73	3458	20	1227	0.3548293811451706	0.0057836899942163
MGYG000000441	human-gut	Verrucomicrobiota	2454454	MAG	0.0	2.0	0.0	22.0	8.0	0.0	32.0	13.037522805479345	34	3117	120	871	0.2794353545075393	0.0384985563041385
MGYG000000442	human-gut	Bacteroidota	3125088	MAG	0.0	1.0	1.0	16.0	12.0	1.0	31.0	9.919720660666195	10	3168	312	297	0.09375	0.0984848484848484
MGYG000000444	human-gut	Firmicutes_A	2535942	MAG	0.0	2.0	0.0	36.0	7.0	0.0	45.0	17.744885332550982	33	2978	32	751	0.2521826729348556	0.0107454667562122
MGYG000000445	human-gut	Proteobacteria	1525621	MAG	0.0	2.0	0.0	10.0	15.0	0.0	27.0	17.697711292647387	4	1460	338	0	0.0	0.2315068493150684
MGYG000000446	human-gut	Firmicutes	1423737	MAG	0.0	1.0	0.0	4.0	6.0	0.0	11.0	7.726146050850684	7	2064	851	517	0.250484496124031	0.4123062015503876
MGYG000000447	human-gut	Cyanobacteria	1931770	MAG	0.0	0.0	0.0	7.0	15.0	0.0	22.0	11.388519337188177	5	2094	1433	0	0.0	0.6843361986628462
MGYG000000449	human-gut	Firmicutes_A	1523903	MAG	0.0	0.0	0.0	7.0	12.0	0.0	19.0	12.467985167034907	11	2322	807	421	0.1813092161929371	0.3475452196382429
MGYG000000451	human-gut	Bacteroidota	1842661	MAG	0.0	3.0	2.0	12.0	12.0	0.0	29.0	15.738109180147624	31	2124	56	462	0.2175141242937853	0.0263653483992467
MGYG000000452	human-gut	Bacteroidota	2678398	MAG	0.0	1.0	1.0	37.0	14.0	0.0	53.0	19.787947870331443	10	2919	795	377	0.1291538198013018	0.2723535457348407
MGYG000000453	human-gut	Firmicutes_A	1755797	MAG	0.0	1.0	0.0	20.0	8.0	0.0	29.0	16.516715770672803	75	2881	5	1265	0.4390836515098924	0.0017355085039916
MGYG000000457	human-gut	Firmicutes_A	1876873	MAG	0.0	1.0	0.0	18.0	8.0	0.0	27.0	14.38562971495674	64	5715	10	3216	0.5627296587926509	0.0017497812773403
MGYG000000458	human-gut	Firmicutes_A	1496553	MAG	0.0	0.0	1.0	1.0	2.0	0.0	4.0	2.67280878124597	9	1413	207	109	0.0771408351026185	0.1464968152866242
MGYG000000459	human-gut	Firmicutes_A	1088338	MAG	0.0	0.0	0.0	6.0	3.0	0.0	9.0	8.269489809232057	10	1167	339	114	0.0976863753213367	0.2904884318766066
MGYG000000460	human-gut	Firmicutes_A	1595400	MAG	0.0	2.0	0.0	9.0	6.0	0.0	17.0	10.655634950482638	49	2697	97	1324	0.4909158324063775	0.03596588802373
MGYG000000462	human-gut	Bacteroidota	1821707	MAG	0.0	1.0	0.0	10.0	13.0	0.0	24.0	13.174456704618253	10	1820	687	31	0.017032967032967	0.3774725274725274
MGYG000000464	human-gut	Cyanobacteria	1534068	MAG	0.0	1.0	0.0	6.0	22.0	0.0	29.0	18.90398600322802	5	1458	1137	0	0.0	0.779835390946502
MGYG000000466	human-gut	Firmicutes_A	1837167	MAG	0.0	1.0	0.0	5.0	9.0	0.0	15.0	8.164744957861751	35	2468	25	683	0.276742301458671	0.0101296596434359
MGYG000000469	human-gut	Firmicutes	1307310	MAG	0.0	2.0	0.0	6.0	12.0	0.0	20.0	15.298590234909854	7	1399	488	181	0.1293781272337383	0.3488205861329521
MGYG000000470	human-gut	Spirochaetota	2694868	MAG	0.0	1.0	0.0	30.0	31.0	0.0	62.0	23.006692721127717	15	3210	843	487	0.1517133956386293	0.2626168224299065
MGYG000000472	human-gut	Firmicutes_A	1121511	MAG	0.0	0.0	0.0	3.0	2.0	0.0	5.0	4.458271028995704	21	1166	480	191	0.1638078902229845	0.411663807890223
