OG_id	essentiality_class	pct_core	n_genes	n_organisms	n_essential_organisms	frac_essential	rep_gene	rep_desc
OG00277	never_essential	100.0	34	33	0	0.0	fliF	flagellar basal body M-ring protein FliF
OG00278	variably_essential	59.523809523809526	42	27	8	0.2352941176470588	rffE	UDP-N-acetylglucosamine 2-epimerase
OG00279	universally_essential	94.5945945945946	37	37	46	1.0	atpA	F0F1 ATP synthase subunit alpha
OG00280	variably_essential	100.0	34	32	32	0.8205128205128205	nuoJ	NADH dehydrogenase subunit J (EC 1.6.5.3)
OG00281	universally_essential	96.42857142857143	28	28	45	1.0	rplT	LSU ribosomal protein L20p
OG00282	variably_essential	96.7741935483871	31	31	19	0.5428571428571428	pyrC	dihydroorotase
OG00283	variably_essential	95.23809523809523	21	10	3	0.2307692307692307	yjhU	DeoR family transcriptional regulator
OG00284	variably_essential	98.24561403508771	57	38	24	0.5217391304347826	mrcA	peptidoglycan synthetase; penicillin-binding protein 1A (VIMSS)
OG00285	never_essential	66.66666666666666	6	5	0	0.0		Predicted membrane protein
OG00286	never_essential	75.0	4	4	0	0.0		type VI secretion protein
OG00287	variably_essential	96.55172413793103	29	29	35	0.8333333333333334	pal	peptidoglycan-associated lipoprotein Pal
OG00288	never_essential	97.5609756097561	41	33	0	0.0	rarD	membrane protein
OG00289	never_essential	50.0	2	2	0	0.0		chemotaxis protein CheA
OG00290	variably_essential	97.2972972972973	37	37	2	0.0444444444444444	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)
OG00291	never_essential	33.33333333333333	3	3	0	0.0		tail protein
OG00292	variably_essential	91.17647058823529	34	30	35	0.9722222222222222	nrdE	ribonucleoside-diphosphate reductase class II
OG00293	variably_essential	94.11764705882352	34	31	2	0.0512820512820512	flgG	flagellar basal-body rod protein FlgG
OG00294	variably_essential	70.0	50	24	8	0.2962962962962963		Dimethylmenaquinone methyltransferase
OG00295	variably_essential	87.5	24	20	9	0.4090909090909091		dolichyl-phosphate beta-D-mannosyltransferase
OG00296	variably_essential	100.0	35	35	35	0.813953488372093	rbfA	ribosome-binding factor A
OG00297	variably_essential	100.0	26	26	1	0.0303030303030303	yfcB	50S ribosomal protein L3 N(5)-glutamine methyltransferase
OG00298	variably_essential	72.72727272727273	22	16	2	0.1111111111111111	hcaF	benzoate/toluate 1,2-dioxygenase beta subunit
OG00299	variably_essential	84.76190476190476	210	36	2	0.0465116279069767	b1695	acyl-CoA dehydrogenase
OG00300	variably_essential	97.22222222222221	36	33	4	0.0975609756097561	htpX	heat shock protein HtpX
OG00301	variably_essential	96.42857142857143	28	28	30	0.8571428571428571	sdhC	succinate dehydrogenase subunit C (EC 1.3.5.1)
OG00302	variably_essential	94.02985074626866	67	38	10	0.2127659574468085	rluD	ribosomal large subunit pseudouridine synthase D (EC 5.4.99.-)
OG00303	variably_essential	94.73684210526315	19	19	2	0.0909090909090909	sodC	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)
OG00304	universally_essential	100.0	8	8	8	1.0		antitoxin CptB
OG00305	variably_essential	91.0979228486647	337	42	21	0.4565217391304347	phnC	ABC transporter ATP-binding protein
OG00306	variably_essential	92.85714285714286	56	27	3	0.1	metQ	methionine ABC transporter substrate-binding protein
OG00307	never_essential	35.483870967741936	31	12	0	0.0		type VI secretion protein ImpA
OG00308	variably_essential	90.0	20	20	10	0.4347826086956521	rne	ribonuclease E
OG00309	variably_essential	100.0	13	13	3	0.2	nudB	dihydroneopterin triphosphate pyrophosphatase
OG00310	variably_essential	36.36363636363637	11	9	1	0.0909090909090909		Tautomerase enzyme
OG00311	variably_essential	100.0	3	3	1	0.3333333333333333		Uncharacterized protein conserved in bacteria (DUF2325)
OG00312	never_essential	20.0	5	5	0	0.0		antibiotic biosynthesis monooxygenase
OG00313	never_essential	97.91666666666666	48	32	0	0.0	motB	flagellar motor protein MotB
OG00314	variably_essential	96.42857142857143	28	28	1	0.03125	coxG	cytochrome c oxidase assembly protein CtaG
OG00315	never_essential	91.30434782608695	23	20	0	0.0	blc	apolipoprotein D and lipocalin family protein
OG00316	never_essential	50.0	8	8	0	0.0		FOG: TPR repeat, SEL1 subfamily
OG00317	variably_essential	66.66666666666666	9	8	1	0.125		glyoxalase
OG00318	never_essential	88.46153846153845	26	18	0	0.0		esterase
OG00319	universally_essential	96.0	25	25	34	1.0	gatC	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
OG00320	variably_essential	95.83333333333334	24	20	1	0.0454545454545454		Inosose dehydratase (EC 4.2.1.44)
OG00321	variably_essential	91.66666666666666	12	9	5	0.4166666666666667	yjbJ	CsbD family protein
OG00322	variably_essential	81.57894736842105	38	21	2	0.0833333333333333		Bll6900 protein
OG00323	variably_essential	0.0	3	2	1	0.3333333333333333		ATPase
OG00324	universally_essential	100.0	30	30	45	1.0	rplP	50S ribosomal protein L16
OG00325	never_essential	0.0	2	2	0	0.0		hypothetical protein
OG00326	variably_essential	85.36585365853658	82	25	1	0.0357142857142857	codB	nitrate reductase
OG00327	never_essential	100.0	6	6	0	0.0		putative diguanylate phosphodiesterase (RefSeq)
OG00328	never_essential	96.0	25	25	0	0.0		AAA family ATPase
OG00329	variably_essential	83.9506172839506	81	29	2	0.0588235294117647	yeaM	AraC family transcriptional regulator (RefSeq)
OG00330	universally_essential	97.14285714285714	35	35	46	1.0	aspS	aspartate--tRNA(Asp/Asn) ligase
OG00331	variably_essential	96.29629629629629	27	27	3	0.0909090909090909	phnA	alkylphosphonate utilization protein
OG00332	variably_essential	97.14285714285714	35	35	33	0.8048780487804879	tolB	TolB domain-containing protein (RefSeq)
OG00333	variably_essential	90.0	20	20	4	0.16		Uncharacterized conserved protein
OG00334	never_essential	66.66666666666666	3	3	0	0.0		cupin
OG00335	variably_essential	100.0	10	9	5	0.5		DUF2783 domain-containing protein
OG00336	variably_essential	94.5945945945946	37	28	3	0.0909090909090909	yohK	LrgB family protein (RefSeq)
OG00337	variably_essential	97.2972972972973	37	35	5	0.108695652173913	metF	5,10-methylenetetrahydrofolate reductase, prokaryotic form
OG00338	variably_essential	90.75630252100841	119	31	2	0.0606060606060606	lacF	permease protein of sugar ABC transporter
OG00339	variably_essential	71.875	64	28	7	0.21875	ytfH	transcriptional regulator, HxlR family
OG00340	variably_essential	96.15384615384616	26	26	1	0.037037037037037	alkB	alpha-ketoglutarate-dependent dioxygenase
OG00341	variably_essential	100.0	22	22	4	0.1666666666666666	def-2	peptide deformylase
OG00342	variably_essential	80.16528925619835	121	40	10	0.2083333333333333	pacS	heavy metal translocating P-type ATPase
OG00343	variably_essential	96.42857142857143	28	23	1	0.0333333333333333	ybgJ	allophanate hydrolase
OG00344	variably_essential	96.66666666666667	30	30	44	0.9565217391304348	rpmB	50S ribosomal protein L28 (RefSeq)
OG00345	variably_essential	98.78048780487805	82	38	9	0.1956521739130435	degQ	HtrA protease/chaperone protein
OG00346	never_essential	88.70967741935483	62	29	0	0.0		Methyl-accepting chemotaxis protein
OG00347	variably_essential	71.95121951219512	82	36	3	0.0697674418604651	hlyD	ABC exporter for hemopore HasA, membrane fusion protein (MFP) family component HasE
OG00348	variably_essential	79.16666666666666	72	31	6	0.1578947368421052	yncA	GCN5 family acetyltransferase
OG00349	variably_essential	92.85714285714286	42	31	1	0.0277777777777777	yfcF	glutathione S-transferase
OG00350	never_essential	66.66666666666666	9	7	0	0.0		acetylase
OG00351	never_essential	50.0	2	2	0	0.0		conserved membrane protein of unknown function
OG00352	variably_essential	89.70588235294117	68	41	12	0.25	bioF	5-aminolevulinic acid synthase
OG00353	variably_essential	83.33333333333334	84	34	1	0.0256410256410256	aes	alpha/beta hydrolase
OG00354	universally_essential	97.14285714285714	35	35	48	1.0	rplF	ribosomal protein L6 (TIGR)
OG00355	variably_essential	84.01253918495298	319	35	3	0.075	gudP	MFS transporter
OG00356	variably_essential	0.0	3	3	2	0.6666666666666666		prevent-host-death protein
OG00357	variably_essential	100.0	8	8	1	0.0833333333333333		Na+-dependent transporters of the SNF family
OG00358	never_essential	100.0	20	20	0	0.0		Malto-oligosyltrehalose synthase (EC 5.4.99.15)
OG00359	never_essential	100.0	8	8	0	0.0		preprotein translocase subunit TatB
OG00360	never_essential	91.30434782608695	23	20	0	0.0		major facilitator family transporter
OG00361	variably_essential	91.56976744186046	344	43	11	0.2291666666666666	rbsA	fused D-ribose transporter subunits of ABC superfamily: ATP-binding components (NCBI)
OG00362	never_essential	50.0	2	2	0	0.0		3-hydroxy-3-methylglutaryl-CoA reductase
OG00363	variably_essential	75.46296296296296	216	42	39	0.8297872340425532	galE	putative UDP-glucuronic acid epimerase (NCBI ptt file)
OG00364	never_essential	95.83333333333334	24	23	0	0.0		cytochrome c domain membrane protein
OG00365	variably_essential	97.14285714285714	35	26	7	0.2258064516129032	dsbB	disulfide bond formation protein B
OG00366	variably_essential	89.39393939393939	198	39	11	0.25	fadA	acetyl-CoA C-acyltransferase
OG00367	variably_essential	100.0	38	24	2	0.08	paaK	phenylacetate-CoA ligase
OG00368	variably_essential	94.92753623188406	138	40	19	0.4130434782608695	cheY-3	Response regulator receiver domain
OG00369	never_essential	90.0	20	19	0	0.0	eutC	ethanolamine ammonia-lyase light chain
OG00370	never_essential	75.0	32	19	0	0.0		Microcystin-dependent protein
OG00371	variably_essential	80.0	10	10	2	0.1818181818181818		multidrug DMT transporter permease
OG00372	never_essential	75.0	4	4	0	0.0		Transcriptional regulator, LysR family
OG00373	variably_essential	90.2439024390244	41	30	11	0.2972972972972973	ohr	organic hydroperoxide resistance protein Ohr
OG00374	variably_essential	97.05882352941177	34	34	44	0.9565217391304348	yqgF	Holliday junction resolvase-like protein (RefSeq)
OG00375	never_essential	40.0	10	6	0	0.0	umuD	Peptidase S24, S26A and S26B
OG00376	variably_essential	82.35294117647058	17	16	1	0.0555555555555555		Ku
OG00377	never_essential	85.18518518518519	27	13	0	0.0	chlB	nitrogenase iron-iron protein beta chain
OG00378	variably_essential	88.88888888888889	27	23	18	0.6666666666666666		copper chaperone
OG00379	variably_essential	94.56521739130434	92	32	6	0.1666666666666666	oppF	Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)
OG00380	variably_essential	89.0625	64	30	5	0.131578947368421	yphA	LysR family transcriptional regulator
OG00381	variably_essential	98.57142857142858	70	33	23	0.575	ccmG	TlpA family protein disulfide reductase
OG00382	variably_essential	90.32258064516128	31	26	3	0.1	yjiE	LysR family transcriptional regulator
OG00383	never_essential	100.0	8	8	0	0.0		Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1) / ADP-ribose pyrophosphatase (EC 3.6.1.13)
OG00384	never_essential	33.33333333333333	6	6	0	0.0		pilus assembly protein
OG00385	variably_essential	100.0	15	15	17	0.9444444444444444		NADH-quinone oxidoreductase subunit C
OG00386	variably_essential	95.0	40	40	31	0.6458333333333334	metG	methionyl-tRNA synthetase
OG00387	variably_essential	89.47368421052632	57	34	4	0.0930232558139534	ypdF	Xaa-Pro dipeptidase
OG00388	never_essential	93.33333333333333	15	15	0	0.0		putative ABC efflux transporter, permease protein
OG00389	never_essential	93.44262295081968	61	38	0	0.0	amt	ammonia channel protein
OG00390	variably_essential	83.33333333333334	6	6	1	0.125		QbdB
OG00391	variably_essential	94.68085106382979	188	42	10	0.2083333333333333	yfdZ	Uncharacterized PLP-dependent aminotransferase YfdZ
OG00392	universally_essential	70.0	10	10	10	1.0		primosomal replication protein N
OG00393	variably_essential	95.16129032258065	62	40	29	0.6041666666666666	purT	formate-dependent phosphoribosylglycinamide formyltransferase
OG00394	variably_essential	100.0	22	22	5	0.2083333333333333		urea ABC transporter, ATP-binding protein UrtD
OG00395	variably_essential	96.55172413793103	29	27	1	0.032258064516129	chaC	calcium transporter ChaC
OG00396	variably_essential	97.14285714285714	35	35	45	0.9782608695652174	rplS	50S ribosomal protein L19
OG00397	variably_essential	91.80327868852459	61	33	13	0.325		acetoin utilization protein AcuB, putative (RefSeq)
OG00398	variably_essential	76.81159420289855	138	37	36	0.8181818181818182	gatA	amidase
OG00399	variably_essential	94.01709401709401	117	36	44	0.9565217391304348	ihfA	integration host factor, alpha subunit
OG00400	variably_essential	88.88888888888889	36	36	46	0.9583333333333334	ftsY	cell division protein FtsY (NCBI ptt file)
OG00401	variably_essential	89.47368421052632	38	25	2	0.0689655172413793	yddG	multidrug DMT transporter permease
OG00402	variably_essential	81.25	80	37	5	0.1162790697674418	ycf39	3-beta hydroxysteroid dehydrogenase/isomerase family protein (NCBI ptt file)
OG00403	variably_essential	89.65517241379311	29	29	8	0.2051282051282051	cobS	cobalamin synthase
OG00404	variably_essential	50.0	2	2	1	0.5		transcription factor
OG00405	variably_essential	100.0	41	38	9	0.1956521739130435	fsaB	transaldolase
OG00406	never_essential	88.0	25	24	0	0.0		alanyl-tRNA editing protein
OG00407	variably_essential	96.42857142857143	168	29	6	0.1935483870967742	ytfT	simple sugar transport system permease protein
OG00408	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG00409	never_essential	100.0	3	3	0	0.0		SAM-dependent methyltransferase
OG00410	never_essential	89.28571428571429	28	20	0	0.0		D-aminoacylase
OG00411	variably_essential	74.07407407407408	54	22	3	0.1153846153846153		ornithine cyclodeaminase
OG00412	variably_essential	91.8918918918919	37	37	5	0.1136363636363636	recG	ATP-dependent DNA helicase recG
OG00413	variably_essential	95.40229885057471	87	42	39	0.8125	frdA	succinate dehydrogenase flavoprotein subunit
OG00414	variably_essential	95.34883720930233	43	34	35	0.8333333333333334	pdxH	Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)
OG00415	variably_essential	96.96969696969697	33	32	28	0.7368421052631579	nuoL	NADH-quinone oxidoreductase subunit L
OG00416	variably_essential	88.73239436619718	71	37	1	0.0222222222222222	ybaL	Kef family K(+) transporter
OG00417	variably_essential	92.94871794871796	156	35	9	0.225	sapB	glutathione ABC transporter permease GsiC
OG00418	variably_essential	100.0	7	7	3	0.3333333333333333		RNA-binding protein
OG00419	never_essential	90.0	20	20	0	0.0		FMN-binding negative transcriptional regulator
OG00420	never_essential	100.0	4	4	0	0.0		histidine kinase
OG00421	never_essential	92.85714285714286	28	18	0	0.0		dihydroxy-acid dehydratase
OG00422	variably_essential	75.0	56	31	5	0.131578947368421	uspE	universal stress protein A
OG00423	variably_essential	90.0	20	20	17	0.6296296296296297		SPOR domain-containing protein
OG00424	variably_essential	85.25798525798525	407	41	4	0.0869565217391304	mdtB	multidrug efflux RND transporter permease subunit
OG00425	variably_essential	97.2972972972973	37	37	9	0.1956521739130435	lepA	elongation factor 4
OG00426	variably_essential	79.62962962962963	108	33	7	0.1891891891891892	ycjG	bifunctional D-altronate/D-mannonate dehydratase
OG00427	variably_essential	92.72727272727272	55	35	1	0.0222222222222222	yhiN	NAD(P)/FAD-dependent oxidoreductase
OG00428	variably_essential	78.0952380952381	105	37	14	0.3043478260869565	smtB	transcriptional regulator, ArsR family
OG00429	never_essential	100.0	7	7	0	0.0		transporter
OG00430	variably_essential	92.5	40	24	1	0.037037037037037	maeB	NADP-dependent malic enzyme
OG00431	variably_essential	91.37931034482759	58	36	4	0.0952380952380952	cheW-3	chemotaxis protein CheW
OG00432	never_essential	100.0	3	3	0	0.0		PAS
OG00433	variably_essential	100.0	10	10	7	0.7		DUF1841 domain-containing protein
OG00434	variably_essential	95.1219512195122	41	34	15	0.3846153846153846	thiF	dinucleotide-utilizing enzyme possibly involved in molybdopterin or thiamin biosynthesis
OG00435	variably_essential	84.26966292134831	89	36	3	0.073170731707317	hmuT	hemin ABC transporter, periplasmic hemin-binding protein
OG00436	variably_essential	94.87179487179486	39	30	4	0.125	gat	glutamine amidotransferase
OG00437	variably_essential	88.88888888888889	9	9	1	0.1		Glyoxylase, beta-lactamase superfamily II
OG00438	variably_essential	100.0	19	18	12	0.5454545454545454	pfs	5'-methylthioadenosine/adenosylhomocysteine nucleosidase
OG00439	variably_essential	100.0	6	6	2	0.25		glutathione peroxidase
OG00440	universally_essential	93.75	32	32	44	1.0	rplV	50S ribosomal protein L22 (NCBI)
OG00441	variably_essential	97.43589743589743	39	30	29	0.7837837837837838	hoxE	NADH-quinone oxidoreductase subunit NuoE
OG00442	variably_essential	100.0	37	30	33	0.825	hyfC	NADH dehydrogenase subunit H
OG00443	never_essential	83.33333333333334	30	14	0	0.0		TonB-dependent receptor (RefSeq)
OG00444	variably_essential	100.0	2	2	1	0.5		glyoxalase
OG00445	never_essential	100.0	34	34	0	0.0	yjeS	epoxyqueuosine reductase
