genome_id	environment	t3ss_type	biofilm_type	pel_count	psl_count	exoS	exoT	exoU	exoY	gacS	ladS	pelA	pelB	pelC	pelD	pelE	pelF	pelG	pslA	pslC	pslD	pslE	pslF	pslG	pslH	pslI	pslJ	pslK	pslL	retS
RS_GCF_000480825.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480845.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480865.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480885.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480905.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480925.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480945.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480965.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000480985.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481005.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481025.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481045.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481065.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481085.1	Other Clinical	Neither	Pel+Psl+ (PAO1-like)	7	11	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481105.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481125.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481145.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	10	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481165.1	Lung/Respiratory	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481185.1	Other	ExoU+	Pel-only (PA14-like)	7	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
RS_GCF_000481205.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481225.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481245.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481265.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481285.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481305.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481325.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481345.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481365.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481385.1	Upper Airway	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481405.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481425.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481445.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481465.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481485.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481505.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481525.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481545.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481565.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	10	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481585.1	Lung/Respiratory	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481605.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481625.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481645.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481665.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481685.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481705.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481725.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481745.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481765.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481785.1	Other	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481805.1	Other	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481825.1	Other	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481845.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481865.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481885.1	CF patient	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481905.1	CF patient	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481925.1	CF patient	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481945.1	CF patient	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481965.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000481985.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000482005.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000482025.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000484495.2	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000484545.2	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000496455.2	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000496645.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000503175.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000504045.1	Environmental	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000504485.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000505985.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	10	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
RS_GCF_000506025.1	Lung/Respiratory	ExoS+	Pel-only (PA14-like)	7	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RS_GCF_000506045.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	10	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
RS_GCF_000506065.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	10	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
RS_GCF_000506125.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	8	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1
RS_GCF_000506185.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	6	10	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
RS_GCF_000506345.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	9	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
RS_GCF_000506365.1	Lung/Respiratory	ExoS+	Pel-only (PA14-like)	7	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1
RS_GCF_000506805.1	Other	ExoU+	Pel+Psl+ (PAO1-like)	7	9	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1
RS_GCF_000506885.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000508765.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000510305.1	CF patient	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000513235.1	Unknown	ExoU+	Pel+Psl+ (PAO1-like)	7	10	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520175.1	Other	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520195.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520215.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520255.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520275.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520295.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520315.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520335.1	Other Clinical	Neither	Pel+Psl+ (PAO1-like)	7	11	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520355.1	Lung/Respiratory	ExoS+	Pel-only (PA14-like)	6	3	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1
RS_GCF_000520375.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520395.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520415.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520435.1	Other	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000520455.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000524595.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000567865.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000568115.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000568215.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	4	11	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000568235.2	CF patient	Neither	Pel+Psl+ (PAO1-like)	7	10	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000583895.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000583915.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000583935.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000583955.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000583975.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000583995.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000590905.1	Environmental	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000611975.2	Lung/Respiratory	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000611995.2	Other Clinical	ExoU+ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000626655.2	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629025.1	Other	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629045.1	Upper Airway	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629065.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629085.1	Other Clinical	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629105.1	Lung/Respiratory	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629125.1	Other Clinical	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629145.1	Lung/Respiratory	ExoS+	Pel-only (PA14-like)	7	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1
RS_GCF_000629165.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629185.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629205.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629225.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629245.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629265.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629285.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629305.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629325.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629345.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629365.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629385.1	Unknown	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629405.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629425.1	Unknown	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629445.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629465.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629485.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629505.1	Unknown	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629525.1	Unknown	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629545.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629565.1	Unknown	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629585.1	Unknown	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000629605.1	Unknown	ExoU+	Pel+Psl+ (PAO1-like)	7	11	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000632755.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RS_GCF_000633495.1	Environmental	ExoS+	Pel+Psl+ (PAO1-like)	7	11	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
