genome_id	t3ss_type	biofilm_type	model_type	pel_count	psl_count	algD	algU	exoS	exoT	exoU	exoY	gacS	hasR	ladS	lasI	lasR	mucA	mucB	pchA	pchD	pelA	pelD	pelE	pelF	popB	popD	pqsA	pscC	pscD	pscF	pvdA	retS	rhlI	rhlR	rsmA	tssB	tssC
4046	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4047	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4048	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4049	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4050	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4051	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4142	ExoS+	Pel-only	PAO1-like	4	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4143	ExoS+	Pel-only	PAO1-like	4	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4144	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4145	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4146	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4147	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4148	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4149	ExoS+	Pel-only	PAO1-like	3	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
4189	Neither	Minimal	Intermediate	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
